Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2077-10-13,1981.41,699.94,509.94,0.01,388.0,113.45,24810.14,1214.09,510.73,0.0,3850.89,2437.13,375.34
2077-10-14,1490.8,697.88,445.93,0.01,388.0,115.56,25427.73,1240.64,282.27,0.0,3362.1,2636.88,418.09
2077-10-15,1517.33,734.78,690.82,0.01,388.0,113.84,24587.53,1201.82,188.64,0.0,3598.51,2298.05,424.86
2077-10-16,1575.57,507.39,465.01,0.01,388.0,114.26,22513.99,1101.64,204.09,0.0,3541.73,1835.0,417.26
2077-10-17,1136.48,439.91,429.53,0.01,388.0,114.03,21392.49,1038.91,107.55,0.0,2789.97,1817.53,338.5
2077-10-18,1069.52,696.45,417.98,0.01,388.0,114.4,23348.47,1132.73,26.91,0.0,2359.27,2042.92,332.38
2077-10-19,1018.27,589.5,412.46,0.01,388.0,113.39,24291.03,1175.91,0.0,0.0,2663.54,1698.79,286.33
2077-10-20,1005.74,466.91,380.93,0.01,400.0,113.18,23064.28,1122.09,0.0,0.0,2394.88,1706.34,312.91
2077-10-21,1037.28,555.07,365.26,0.01,400.0,116.23,22003.54,1066.64,0.0,0.0,2882.61,1603.55,346.2
2077-10-22,1117.14,473.55,363.58,0.01,400.0,114.01,23305.08,1129.91,0.0,0.0,2380.86,1685.5,349.6
2077-10-23,1036.69,520.57,377.58,0.01,400.0,113.98,22152.87,1072.45,0.0,0.0,2289.98,1814.18,286.98
2077-10-24,1130.36,510.69,361.83,0.01,400.0,113.06,22886.43,1103.0,0.0,0.0,2355.87,1499.22,297.71
2077-10-25,1022.31,564.89,337.66,0.01,400.0,114.51,22908.48,1107.27,0.0,0.0,2090.0,1627.03,310.58
2077-10-26,1025.27,532.36,383.02,0.01,400.0,114.01,21729.85,1050.36,0.0,0.0,2117.6,1820.19,318.92
2077-10-27,933.58,513.25,373.0,0.01,400.0,116.56,22013.17,1064.55,0.0,0.0,2528.85,1564.46,287.96
2077-10-28,1858.37,822.53,606.67,0.01,400.0,116.11,24654.92,1188.91,44.55,0.0,2250.91,1707.4,321.78
2077-10-29,1321.56,711.02,199.31,0.01,400.0,114.63,25688.78,1238.09,86.36,0.0,2275.91,1565.57,314.97
2077-10-30,992.7,785.08,528.92,0.01,400.0,117.46,25113.76,1210.73,70.82,0.0,2944.51,2026.16,339.92
2077-10-31,1012.79,551.46,579.75,0.01,174.0,116.36,25464.93,1227.27,339.55,0.0,3351.62,1907.03,370.18
2077-11-01,1254.71,719.82,224.41,0.01,174.0,115.1,25844.15,1256.64,177.91,0.0,3510.6,2522.01,368.22
2077-11-02,1058.58,747.1,453.61,0.01,174.0,112.91,25706.61,1237.73,161.45,0.0,3557.79,2624.83,341.4
2077-11-03,1510.53,342.56,507.0,0.01,174.0,117.76,27746.65,1342.73,381.55,0.0,2560.48,3194.07,354.55
2077-11-04,1635.94,451.04,196.15,0.01,174.0,113.86,26651.63,1291.18,600.45,0.0,2208.49,2798.72,376.86
2077-11-05,1200.43,238.39,420.42,0.01,174.0,113.48,26876.58,1300.91,485.0,0.0,4865.13,2752.17,366.47
2077-11-06,937.04,535.23,330.8,0.01,174.0,116.26,24013.58,1162.0,275.45,0.0,2956.53,2487.39,366.1
2077-11-07,779.63,726.59,944.99,0.01,174.0,117.77,23046.94,1113.64,205.45,0.0,2721.91,1920.68,462.63
2077-11-08,1029.84,794.02,724.46,0.01,174.0,116.67,23314.5,1126.55,323.27,6.73,3830.19,2195.58,384.83
2077-11-09,1179.62,541.42,739.8,0.01,174.0,115.86,23806.45,1149.45,74.09,0.0,3052.43,1778.38,324.34
2077-11-10,1017.37,670.83,558.04,0.01,153.0,115.91,23964.31,1155.55,60.64,0.0,2766.77,1854.95,365.63
2077-11-11,800.9,327.98,304.98,0.01,153.0,116.14,22861.57,1104.82,128.0,0.0,3475.55,2155.45,308.29
2077-11-12,965.35,296.19,356.21,0.01,153.0,116.03,22539.59,1089.0,100.91,0.0,2136.7,1385.75,369.87
2077-11-13,900.67,417.54,429.23,0.01,153.0,115.59,22102.65,1065.09,0.0,0.0,2700.46,1965.53,330.14
2077-11-14,744.5,422.63,265.41,0.01,153.0,115.44,22235.18,1087.45,0.0,0.0,2208.21,1879.82,297.73
2077-11-15,768.57,380.72,400.98,0.01,153.0,115.28,21439.51,1036.09,0.0,0.0,2170.2,1466.05,311.65
2077-11-16,733.88,244.19,331.86,0.01,153.0,114.65,19704.15,952.09,0.0,0.0,2514.72,948.88,226.61
2077-11-17,588.84,378.15,322.37,0.01,153.0,115.02,20453.6,987.55,0.0,0.0,2137.03,1250.71,238.53
2077-11-18,690.78,299.03,396.18,0.01,153.0,113.73,18108.54,877.18,0.0,0.0,2123.42,1635.22,234.8
2077-11-19,702.86,392.65,361.29,0.01,153.0,115.1,17836.99,862.64,0.0,0.0,2140.52,1322.97,276.48
2077-11-20,760.07,361.61,306.8,0.01,172.0,114.24,18380.64,890.0,0.0,0.0,1753.52,1137.73,318.29
2077-11-21,704.47,295.05,399.73,0.01,172.0,114.07,16477.74,797.82,0.0,0.0,1639.5,1199.19,327.4
2077-11-22,513.55,307.58,253.02,0.01,172.0,115.3,17108.34,828.55,0.0,0.0,1532.12,1329.75,275.08
2077-11-23,541.96,274.01,350.2,0.01,172.0,116.52,17639.42,853.55,0.0,0.0,1374.75,1260.46,266.97
2077-11-24,669.15,305.96,334.66,0.01,172.0,116.03,17679.41,858.55,0.0,0.0,2100.52,1172.99,209.29
2077-11-25,643.23,348.11,282.18,0.01,172.0,113.32,16073.83,780.36,0.0,0.0,1504.88,1155.86,240.51
2077-11-26,704.02,270.64,314.66,0.01,172.0,113.99,15957.42,775.55,0.0,0.0,1629.64,1141.19,233.85
2077-11-27,913.1,323.56,223.86,0.01,172.0,116.05,16033.8,775.82,0.0,0.0,1572.6,1067.59,234.72
2077-11-28,751.38,301.44,330.55,0.01,172.0,114.15,14906.1,734.09,0.0,0.0,1614.13,1276.43,242.2
2077-11-29,768.36,284.05,270.81,0.01,172.0,114.98,15742.38,758.73,0.0,0.0,1656.4,1092.44,232.22
2077-11-30,714.29,292.38,256.93,0.01,149.0,115.73,17317.54,839.27,0.0,0.0,1664.55,1218.97,192.16
2077-12-01,664.23,271.61,322.81,0.01,149.0,114.32,17557.73,790.64,0.0,0.0,1524.31,1242.53,259.47
2077-12-02,554.61,287.18,257.08,0.01,149.0,115.3,18524.11,852.18,0.0,0.0,1578.68,1183.56,214.37
2077-12-03,568.88,251.54,228.99,0.01,149.0,113.9,18696.86,851.82,0.0,0.0,1670.76,1088.79,247.21
2077-12-04,414.48,314.06,217.04,0.01,149.0,114.45,18167.47,820.36,0.0,0.0,1600.97,1182.12,289.98
2077-12-05,458.63,259.97,306.77,0.01,149.0,115.23,17479.4,792.09,0.0,0.0,1750.98,1132.47,224.61
2077-12-06,430.17,243.26,216.25,0.01,149.0,113.24,17308.29,771.55,0.0,0.0,1570.05,1048.26,187.73
2077-12-07,470.19,262.08,340.45,0.01,149.0,115.21,16165.79,742.27,0.0,0.0,1556.92,1101.06,231.49
2077-12-08,620.83,258.68,180.29,0.01,149.0,114.66,16894.44,776.0,0.0,0.0,1510.3,971.23,253.47
2077-12-09,362.99,246.36,321.65,0.01,149.0,115.22,15482.75,728.0,0.0,0.0,1544.82,1084.18,268.24
2077-12-10,513.48,271.88,271.03,0.01,149.0,114.79,17135.54,797.55,0.0,0.0,1428.72,999.74,206.05
2077-12-11,365.91,272.53,246.69,0.01,137.0,116.05,16861.03,791.36,0.0,0.0,1313.13,1004.96,235.1
2077-12-12,426.79,245.79,222.78,0.01,137.0,114.48,15379.04,696.73,0.0,0.0,1473.08,1025.57,218.37
2077-12-13,483.0,268.44,263.69,0.01,137.0,113.74,15700.0,707.82,0.0,0.0,1301.41,966.52,221.92
2077-12-14,564.92,282.79,239.97,0.01,137.0,114.4,15173.19,700.91,0.0,0.0,1332.78,1004.0,276.1
2077-12-15,451.38,176.0,268.72,0.01,137.0,114.89,14620.15,691.45,0.0,0.0,1493.82,966.87,195.17
2077-12-16,414.38,204.1,257.56,0.01,137.0,114.29,14262.4,692.0,0.0,0.0,1557.09,1045.62,227.58
2077-12-17,442.36,309.82,262.89,0.01,137.0,114.21,14587.41,691.0,0.0,0.0,1432.37,891.31,230.56
2077-12-18,465.64,306.35,232.97,0.01,137.0,113.28,13791.34,649.64,0.0,0.0,1437.17,985.08,239.37
2077-12-19,460.37,240.33,244.72,0.01,137.0,113.33,13614.08,632.27,0.0,0.0,1530.65,1067.89,216.55
2077-12-20,458.59,248.19,253.97,0.01,137.0,112.4,13921.07,629.27,0.0,0.0,1344.26,836.87,214.65
2077-12-21,453.16,232.55,187.1,0.01,137.0,116.19,14034.77,675.73,0.0,0.0,1524.02,859.4,201.01
2077-12-22,507.81,290.85,192.15,0.01,137.0,112.46,14457.75,686.09,0.0,0.0,1351.85,921.73,213.29
2077-12-23,470.98,250.92,246.44,0.01,137.0,113.09,13107.8,616.82,0.0,0.0,1189.27,932.24,207.04
2077-12-24,379.68,220.56,233.16,0.01,137.0,112.98,15100.84,710.45,0.0,0.0,1325.03,918.42,220.32
2077-12-25,430.47,198.04,240.58,0.01,137.0,115.01,13336.77,616.82,0.0,0.0,1345.38,939.36,204.57
2077-12-26,426.06,186.45,242.34,0.01,137.0,113.42,13660.33,620.55,0.0,0.0,1394.73,941.44,217.83
2077-12-27,549.89,276.63,274.38,0.01,137.0,115.43,14780.22,664.45,0.0,0.0,1334.16,949.27,206.51
2077-12-28,427.5,222.02,269.37,0.01,137.0,112.89,14904.51,672.64,0.0,0.0,1357.41,957.82,239.45
2077-12-29,431.34,193.62,232.94,0.01,137.0,114.07,14440.66,662.18,0.0,0.0,1251.74,940.82,217.98
2077-12-30,440.73,213.56,264.09,0.01,137.0,112.52,13708.91,623.18,0.0,0.0,1294.78,971.51,169.4
2077-12-31,451.93,205.39,211.41,0.0,137.0,116.54,12682.05,572.64,0.0,0.0,1200.23,1017.97,237.62
2078-01-01,425.4,201.77,299.67,0.0,56.0,113.0,9945.12,455.64,0.0,0.0,1151.28,835.88,198.12
2078-01-02,386.72,214.03,265.13,0.0,56.0,110.33,11741.04,543.64,0.0,0.0,1175.86,869.13,175.01
2078-01-03,467.93,213.26,250.91,0.0,56.0,111.44,13723.48,651.91,0.0,0.0,1204.94,902.05,215.91
2078-01-04,588.6,210.35,304.22,0.0,56.0,114.62,14582.03,690.36,0.0,0.0,1288.01,860.97,194.14
2078-01-05,441.86,261.93,264.17,0.0,56.0,114.62,15029.9,711.18,0.0,0.0,1280.55,782.95,150.73
2078-01-06,489.92,330.71,236.59,0.0,56.0,114.07,14929.04,708.73,11.82,0.0,1341.3,931.7,221.53
2078-01-07,1117.53,184.57,329.85,0.0,56.0,111.98,17254.44,824.18,198.18,0.0,1444.72,1162.57,195.92
2078-01-08,635.39,328.65,310.55,0.0,56.0,113.24,17154.87,823.0,62.55,0.0,1566.52,935.02,220.59
2078-01-09,449.14,352.5,231.1,0.0,56.0,113.22,17175.43,825.27,0.0,0.0,1729.32,1012.51,237.08
2078-01-10,511.85,278.22,253.82,0.0,56.0,111.29,15765.95,759.91,0.0,0.0,1804.78,982.1,225.02
2078-01-11,432.73,179.48,223.82,0.0,533.0,115.47,16094.87,774.0,0.0,0.0,1289.7,845.77,233.18
2078-01-12,425.95,224.91,214.6,0.0,533.0,114.38,15875.2,761.09,0.0,0.0,1163.45,966.34,195.38
2078-01-13,487.85,292.47,279.11,0.0,533.0,112.49,14875.25,711.36,0.0,0.0,1320.04,881.47,219.41
2078-01-14,360.08,222.32,306.55,0.0,533.0,112.84,16597.04,794.36,0.0,0.0,1600.21,914.15,196.86
2078-01-15,338.22,256.29,252.07,0.0,533.0,113.04,16086.5,755.0,0.0,0.0,1255.31,817.22,218.82
2078-01-16,419.65,286.51,401.97,0.0,533.0,109.01,15682.79,730.0,0.0,0.0,1554.07,887.59,217.08
2078-01-17,379.01,210.84,324.24,0.0,533.0,112.06,16561.27,785.91,0.0,0.0,1704.13,1024.23,190.84
2078-01-18,405.32,215.16,352.01,0.0,533.0,111.15,17269.96,820.18,0.0,0.0,1411.49,965.31,235.39
2078-01-19,380.8,148.69,341.8,0.0,533.0,110.42,18052.86,869.18,0.0,0.0,1649.61,1215.8,211.22
2078-01-20,353.34,190.82,314.44,0.0,1207.88,111.56,17090.2,841.45,0.0,0.0,1876.81,1008.78,237.68
2078-01-21,463.7,206.05,373.01,0.0,1230.04,115.17,17102.06,848.18,0.0,0.0,1514.71,1061.3,228.57
2078-01-22,392.06,187.74,310.72,0.0,1325.78,112.94,16542.71,814.18,0.0,0.0,1513.93,1115.09,252.76
2078-01-23,412.74,226.61,358.09,0.0,1223.45,110.6,14956.02,730.73,0.0,0.0,1454.73,894.8,214.21
2078-01-24,365.19,194.89,338.97,0.0,1420.16,112.59,17061.68,847.27,0.0,0.0,1342.08,866.69,209.38
2078-01-25,399.16,200.81,332.01,0.0,1320.02,114.01,17552.86,873.73,0.0,0.0,1426.56,902.32,214.59
2078-01-26,439.62,218.2,302.19,0.0,1301.31,112.99,17489.5,877.45,0.0,0.0,1369.24,1085.46,212.68
2078-01-27,380.95,243.26,309.26,0.0,1249.82,111.2,16034.4,825.27,0.0,0.0,1584.14,1009.44,235.29
2078-01-28,467.3,170.09,353.73,0.0,1284.74,109.69,16262.69,809.45,0.0,0.0,1384.23,1269.37,188.7
2078-01-29,379.09,214.28,390.88,0.0,1231.63,112.21,17877.36,905.73,0.0,0.0,1526.49,950.97,192.58
2078-01-30,423.42,208.13,324.88,0.0,1258.46,111.44,17047.96,830.64,0.0,0.0,1378.05,1077.53,202.55
2078-01-31,392.09,179.08,403.48,0.0,1542.08,112.36,17096.65,862.82,0.0,0.0,1660.86,1248.75,235.03
2078-02-01,460.41,194.17,471.54,0.0,1321.52,111.65,17908.7,894.82,0.0,0.0,1759.54,1323.1,248.69
2078-02-02,407.7,212.07,306.25,0.0,1443.66,112.36,18147.09,887.45,0.0,0.0,1319.15,1323.67,226.56
2078-02-03,367.79,196.27,452.8,0.0,1288.35,108.83,16357.64,800.91,0.0,0.0,1726.72,1242.48,226.63
2078-02-04,460.29,200.59,349.88,0.0,1343.09,112.58,16274.07,771.45,0.0,0.0,1849.71,1198.45,225.17
2078-02-05,358.9,190.23,436.45,0.0,1505.77,110.15,17311.92,822.09,0.0,0.0,1328.01,1109.33,240.25
2078-02-06,388.07,191.82,328.4,0.0,1311.37,113.73,17950.84,842.55,0.0,0.0,1899.16,1128.06,199.48
2078-02-07,291.68,194.97,243.8,0.0,1512.87,108.13,17177.21,832.64,0.0,0.0,1642.41,976.42,222.6
2078-02-08,317.85,207.75,220.38,0.0,1396.41,112.57,17791.12,869.64,0.0,0.0,1404.8,951.17,235.94
2078-02-09,352.75,173.84,338.93,0.0,1253.13,109.48,17047.91,814.09,0.0,0.0,1516.3,1023.84,223.58
2078-02-10,471.54,216.91,314.77,0.0,1351.34,107.81,14242.26,669.64,0.0,0.0,1603.91,1004.28,217.6
2078-02-11,426.65,158.65,240.3,0.0,1274.38,108.05,12513.88,608.64,0.0,0.0,1365.51,879.37,224.01
2078-02-12,379.89,179.93,325.82,0.0,1258.9,108.27,12485.52,605.45,0.0,0.0,1296.07,889.71,128.07
2078-02-13,353.9,186.66,236.11,0.0,1147.25,109.59,13797.13,703.09,0.0,0.0,1122.76,924.87,202.61
2078-02-14,259.88,183.05,313.79,0.0,1203.75,109.7,11917.68,594.55,0.0,0.0,1344.51,891.41,175.35
2078-02-15,319.89,166.62,256.05,0.0,1237.63,107.44,11125.77,581.0,0.0,0.0,1070.11,1091.32,148.76
2078-02-16,327.72,175.48,261.26,0.0,1223.94,108.48,12561.72,655.27,0.0,0.0,1212.97,768.75,203.06
2078-02-17,309.32,167.5,286.52,0.0,1241.61,113.01,12732.72,647.27,0.0,0.0,1105.2,863.28,222.1
2078-02-18,282.44,160.62,231.77,0.0,1212.1,112.03,12540.65,615.64,0.0,0.0,1145.85,828.3,191.53
2078-02-19,199.0,180.84,253.34,0.0,1114.49,109.05,13111.58,649.27,0.0,0.0,1392.6,681.21,211.11
2078-02-20,292.05,173.88,294.78,0.0,1196.53,108.03,11615.4,546.27,0.0,0.0,1391.46,844.88,224.89
2078-02-21,272.27,162.82,224.2,0.0,1128.13,108.14,11650.86,570.64,0.0,0.0,1197.75,797.6,213.41
2078-02-22,272.61,207.66,280.72,0.0,1151.68,109.14,11008.41,529.27,0.0,0.0,968.66,897.38,215.07
2078-02-23,308.31,187.15,201.82,0.0,1177.86,105.45,11384.16,562.45,0.0,0.0,1049.08,807.64,191.99
2078-02-24,309.35,182.6,252.48,0.0,1162.89,107.05,13282.16,654.0,0.0,0.0,1166.66,664.93,175.48
2078-02-25,308.31,173.04,316.67,0.0,1159.28,103.77,13698.61,680.45,0.0,0.0,1139.13,888.84,143.4
2078-02-26,265.91,151.43,172.67,0.01,1146.6,108.21,12262.88,597.27,0.0,0.0,1392.25,905.96,180.9
2078-02-27,288.35,162.26,246.39,0.01,1140.81,108.64,14011.09,669.36,0.0,0.0,1185.97,865.3,168.98
2078-02-28,305.09,176.8,316.76,0.01,1239.24,106.04,12757.68,630.55,0.0,0.0,1211.34,833.93,239.18
2078-03-01,310.19,174.53,261.71,0.01,1212.64,110.34,12509.01,581.82,0.0,0.0,1127.07,761.59,184.53
2078-03-02,282.56,157.34,289.1,0.01,771.0,104.24,12254.66,581.27,0.0,0.0,1126.86,786.06,186.59
2078-03-03,285.21,152.14,264.18,0.01,771.0,103.66,11893.16,578.27,0.0,0.0,1127.68,893.15,195.97
2078-03-04,239.21,175.69,299.68,0.01,771.0,107.15,11473.46,556.27,0.0,0.0,1207.91,971.09,186.4
2078-03-05,258.67,152.26,277.52,0.01,771.0,108.77,13519.65,636.45,0.0,0.0,1234.16,939.34,221.7
2078-03-06,367.09,156.66,298.46,0.01,771.0,109.94,13964.55,651.36,0.0,0.0,1099.8,785.59,171.66
2078-03-07,398.8,150.14,255.53,0.01,771.0,105.43,13834.71,665.73,0.0,0.0,1035.66,724.08,185.83
2078-03-08,314.99,148.74,261.54,0.01,771.0,108.43,12199.36,575.91,0.0,0.0,976.83,803.61,160.2
2078-03-09,359.3,165.14,226.08,0.01,771.0,106.09,12396.72,590.73,0.0,0.0,1086.37,630.82,143.32
2078-03-10,302.01,158.46,218.3,0.01,771.0,105.73,14353.18,691.82,0.0,0.0,989.94,747.19,154.3
2078-03-11,229.36,162.0,231.14,0.01,264.0,107.63,13130.79,634.27,0.0,0.0,952.9,738.74,170.94
2078-03-12,291.28,164.18,278.8,0.01,264.0,107.02,14019.97,737.64,0.0,0.0,1157.92,749.04,168.5
2078-03-13,308.37,141.43,247.13,0.01,264.0,102.6,14090.23,723.09,0.0,0.0,1423.56,698.32,167.64
2078-03-14,279.07,151.55,269.95,0.01,264.0,108.17,13468.06,687.82,0.0,0.0,1203.54,873.95,158.39
2078-03-15,362.94,138.26,337.52,0.01,264.0,107.81,13411.61,691.0,0.0,0.0,1246.08,794.33,184.96
2078-03-16,59.11,154.87,303.41,0.01,264.0,103.98,12714.13,649.09,0.0,0.0,1184.54,721.58,147.5
2078-03-17,411.48,172.81,253.66,0.01,264.0,105.81,13523.74,664.09,0.0,0.0,1166.7,646.71,204.96
2078-03-18,269.57,207.16,326.37,0.01,264.0,105.85,13412.82,654.36,0.0,0.0,1253.48,842.33,191.36
2078-03-19,295.55,225.44,267.04,0.01,264.0,105.25,14144.22,691.73,0.0,0.0,1241.2,1036.62,165.91
2078-03-20,395.76,154.57,221.67,0.01,293.0,103.69,12940.75,619.91,0.0,0.0,1213.67,1084.34,187.16
2078-03-21,136.53,233.59,248.87,0.01,293.0,103.35,13280.81,673.18,0.0,0.0,1246.71,839.27,175.74
2078-03-22,342.21,158.52,213.75,0.01,293.0,104.45,13090.56,667.73,0.0,0.0,1148.11,816.59,197.24
2078-03-23,273.27,159.24,278.51,0.01,293.0,106.58,14673.38,739.18,0.0,0.0,1279.38,897.96,221.21
2078-03-24,322.33,208.89,293.49,0.01,293.0,105.19,13565.95,706.27,0.0,0.0,1243.64,800.32,148.73
2078-03-25,262.37,204.98,338.15,0.01,293.0,103.31,14299.85,751.64,0.0,0.0,1225.15,935.15,201.42
2078-03-26,203.17,225.17,306.71,0.01,293.0,105.22,15468.58,810.64,0.0,0.0,1355.82,995.53,197.65
2078-03-27,231.22,227.6,284.76,0.01,293.0,98.43,14280.97,739.73,0.0,0.0,1255.7,1077.67,221.43
2078-03-28,329.21,180.51,320.52,0.01,293.0,105.4,14493.93,794.09,0.0,0.0,1348.24,965.37,210.83
2078-03-29,268.62,150.72,201.86,0.01,293.0,100.12,13717.91,746.64,0.0,0.0,1340.51,955.55,187.33
2078-03-30,176.19,162.43,296.65,0.01,269.0,102.29,12906.54,697.91,0.0,0.0,1433.03,851.28,192.75
2078-03-31,206.5,147.67,310.98,0.01,245.0,100.72,11365.62,608.55,0.0,0.0,1320.0,836.4,177.79
2078-04-01,211.87,210.87,227.95,0.01,245.0,100.2,11449.99,596.82,0.0,0.0,1174.56,835.4,213.06
2078-04-02,290.69,175.5,360.31,0.01,245.0,104.26,12927.49,658.55,0.0,0.0,1233.32,870.09,184.45
2078-04-03,243.69,160.04,303.71,0.01,245.0,101.41,12728.07,629.36,0.0,0.0,1309.04,945.16,237.29
2078-04-04,252.35,178.81,264.72,0.01,245.0,102.69,12738.47,652.36,0.0,0.0,1243.45,759.57,185.32
2078-04-05,249.79,199.18,307.61,0.01,245.0,101.85,13418.07,686.09,0.0,0.0,1196.89,947.3,169.56
2078-04-06,215.82,182.34,371.15,0.01,245.0,102.57,13730.59,708.91,0.0,0.0,1126.94,807.23,153.19
2078-04-07,306.33,169.61,289.86,0.01,245.0,101.72,13898.19,722.0,0.0,0.0,1190.54,836.72,153.5
2078-04-08,290.28,185.46,286.99,0.01,245.0,99.27,12573.12,673.91,0.0,0.0,1282.34,825.64,165.36
2078-04-09,260.28,204.77,255.35,0.01,245.0,102.9,14095.12,765.91,0.0,0.0,1204.68,725.16,200.94
2078-04-10,257.72,202.24,255.67,0.01,245.0,100.15,14505.32,772.91,0.0,0.0,1266.91,956.59,208.01
2078-04-11,189.47,187.46,296.16,0.01,260.0,98.21,14609.48,797.73,0.0,0.0,1325.99,969.66,168.35
2078-04-12,255.2,207.39,238.17,0.01,260.0,99.83,13800.78,756.27,0.0,0.0,1368.03,907.69,220.41
2078-04-13,257.87,157.87,269.11,0.01,260.0,102.7,15535.7,775.09,0.0,0.0,1277.31,922.87,188.7
2078-04-14,224.77,154.93,256.08,0.01,260.0,101.44,14576.72,764.18,0.0,0.0,1362.67,965.0,202.07
2078-04-15,230.5,170.53,329.05,0.01,260.0,99.33,14036.64,746.18,0.0,0.0,1326.65,760.44,232.01
2078-04-16,379.56,199.53,336.25,0.01,260.0,99.18,14707.37,799.55,0.0,0.0,1102.28,870.56,216.59
2078-04-17,569.17,316.72,472.95,0.01,260.0,99.08,15854.6,818.18,0.0,0.0,1295.6,1049.79,196.73
2078-04-18,387.49,382.62,340.61,0.01,260.0,102.63,16599.95,898.64,0.0,0.0,1565.66,834.3,191.24
2078-04-19,416.97,270.57,341.73,0.01,260.0,99.79,16871.63,918.36,0.0,0.0,1370.34,1145.5,157.54
2078-04-20,341.43,219.78,304.23,0.01,260.0,99.61,17358.49,931.09,0.0,0.0,1685.44,905.25,207.07
2078-04-21,268.78,206.66,328.7,0.01,139.0,100.26,19258.68,1047.82,0.0,0.0,1797.83,1168.27,224.11
2078-04-22,296.89,169.46,365.75,0.01,139.0,98.72,16717.48,890.36,0.0,0.0,1776.59,1134.77,212.19
2078-04-23,310.51,193.39,377.88,0.01,139.0,97.66,16712.93,906.55,0.0,0.0,1558.93,997.34,228.8
2078-04-24,486.87,202.0,298.47,0.01,139.0,97.44,16844.49,883.09,0.0,0.0,1656.1,1157.54,226.64
2078-04-25,401.64,237.31,371.41,0.01,139.0,97.5,16290.76,878.36,0.0,0.0,1524.03,998.17,218.61
2078-04-26,482.44,191.2,391.36,0.01,139.0,97.37,15783.21,849.64,0.0,0.0,1466.3,978.0,208.44
2078-04-27,425.77,208.66,351.47,0.01,139.0,98.41,16636.28,902.09,0.0,0.0,1441.85,1060.21,223.76
2078-04-28,356.03,250.31,400.92,0.01,139.0,97.14,18074.67,986.55,0.0,0.0,1486.39,1123.31,229.89
2078-04-29,676.39,227.92,359.72,0.01,139.0,98.09,16547.77,912.45,0.0,0.0,1563.65,1021.47,208.51
2078-04-30,668.57,249.82,360.9,0.01,233.0,96.65,13917.29,747.18,0.0,0.0,1652.63,1146.8,265.18
2078-05-01,622.01,227.56,298.52,0.01,233.0,96.97,11424.34,647.45,0.0,0.0,1529.6,1136.25,230.43
2078-05-02,417.23,217.87,377.25,0.01,233.0,93.34,14598.26,830.91,0.0,0.0,1364.36,1054.27,217.1
2078-05-03,771.75,234.93,366.72,0.01,233.0,98.2,18939.86,1074.91,0.0,0.0,1434.71,971.95,222.59
2078-05-04,316.06,219.5,365.7,0.01,233.0,96.98,21165.63,1195.91,0.0,0.0,1752.95,1030.08,227.09
2078-05-05,594.19,305.27,492.51,0.01,233.0,97.83,23956.92,1360.27,0.0,0.0,2011.64,1166.16,259.96
2078-05-06,740.59,243.23,448.11,0.01,233.0,90.51,24766.15,1417.36,0.0,0.0,1976.06,1473.47,276.79
2078-05-07,415.42,256.63,641.78,0.01,233.0,98.89,25643.92,1487.91,0.0,0.0,1897.05,1485.95,282.27
2078-05-08,445.53,249.7,472.43,0.01,233.0,94.47,26149.64,1518.82,0.0,0.0,2530.05,1270.09,304.55
