Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2077-10-24,1412.95,638.36,452.29,0.01,400.0,124.37,22886.43,1103.0,0.0,0.0,2355.87,1499.22,297.71
2077-10-25,1277.89,706.11,422.07,0.01,400.0,125.96,22908.48,1107.27,0.0,0.0,2090.0,1627.03,310.58
2077-10-26,1281.58,665.45,478.77,0.01,400.0,125.41,21729.85,1050.36,0.0,0.0,2117.6,1820.19,318.92
2077-10-27,1166.98,641.56,466.25,0.01,400.0,128.22,22013.17,1064.55,0.0,0.0,2528.85,1564.46,287.96
2077-10-28,2322.96,1028.17,758.33,0.01,400.0,127.72,24654.92,1188.91,44.55,0.0,2250.91,1707.4,321.78
2077-10-29,1651.95,888.77,249.14,0.01,400.0,126.1,25688.78,1238.09,86.36,0.0,2275.91,1565.57,314.97
2077-10-30,1240.87,981.34,661.15,0.01,400.0,129.21,25113.76,1210.73,70.82,0.0,2944.51,2026.16,339.92
2077-10-31,1265.98,689.33,724.69,0.01,174.0,128.0,25464.93,1227.27,339.55,0.0,3351.62,1907.03,370.18
2077-11-01,1568.39,899.78,280.51,0.01,174.0,126.61,25844.15,1256.64,177.91,0.0,3510.6,2522.01,368.22
2077-11-02,1323.23,933.87,567.01,0.01,174.0,124.2,25706.61,1237.73,161.45,0.0,3557.79,2624.83,341.4
2077-11-03,1888.16,428.2,633.75,0.01,174.0,129.53,27746.65,1342.73,381.55,0.0,2560.48,3194.07,354.55
2077-11-04,2044.93,563.8,245.19,0.01,174.0,125.24,26651.63,1291.18,600.45,0.0,2208.49,2798.72,376.86
2077-11-05,1500.54,297.99,525.52,0.01,174.0,124.83,26876.58,1300.91,485.0,0.0,4865.13,2752.17,366.47
2077-11-06,1171.3,669.04,413.5,0.01,174.0,127.88,24013.58,1162.0,275.45,0.0,2956.53,2487.39,366.1
2077-11-07,974.53,908.24,1181.24,0.01,174.0,129.55,23046.94,1113.64,205.45,0.0,2721.91,1920.68,462.63
2077-11-08,1287.3,992.52,905.58,0.01,174.0,128.34,23314.5,1126.55,323.27,6.73,3830.19,2195.58,384.83
2077-11-09,1474.52,676.78,924.75,0.01,174.0,127.45,23806.45,1149.45,74.09,0.0,3052.43,1778.38,324.34
2077-11-10,1271.71,838.54,697.56,0.01,153.0,127.5,23964.31,1155.55,60.64,0.0,2766.77,1854.95,365.63
2077-11-11,1001.12,409.98,381.23,0.01,153.0,127.75,22861.57,1104.82,128.0,0.0,3475.55,2155.45,308.29
2077-11-12,1206.68,370.23,445.26,0.01,153.0,127.63,22539.59,1089.0,100.91,0.0,2136.7,1385.75,369.87
2077-11-13,1125.84,521.92,536.54,0.01,153.0,127.15,22102.65,1065.09,0.0,0.0,2700.46,1965.53,330.14
2077-11-14,930.62,528.29,331.76,0.01,153.0,126.98,22235.18,1087.45,0.0,0.0,2208.21,1879.82,297.73
2077-11-15,960.72,475.9,501.23,0.01,153.0,126.81,21439.51,1036.09,0.0,0.0,2170.2,1466.05,311.65
2077-11-16,917.35,305.24,414.83,0.01,153.0,126.12,19704.15,952.09,0.0,0.0,2514.72,948.88,226.61
2077-11-17,736.06,472.68,402.97,0.01,153.0,126.53,20453.6,987.55,0.0,0.0,2137.03,1250.71,238.53
2077-11-18,863.47,373.79,495.23,0.01,153.0,125.1,18108.54,877.18,0.0,0.0,2123.42,1635.22,234.8
2077-11-19,878.57,490.81,451.62,0.01,153.0,126.61,17836.99,862.64,0.0,0.0,2140.52,1322.97,276.48
2077-11-20,950.09,452.02,383.5,0.01,172.0,125.66,18380.64,890.0,0.0,0.0,1753.52,1137.73,318.29
2077-11-21,880.58,368.82,499.66,0.01,172.0,125.48,16477.74,797.82,0.0,0.0,1639.5,1199.19,327.4
2077-11-22,641.94,384.48,316.28,0.01,172.0,126.82,17108.34,828.55,0.0,0.0,1532.12,1329.75,275.08
2077-11-23,677.45,342.51,437.75,0.01,172.0,128.17,17639.42,853.55,0.0,0.0,1374.75,1260.46,266.97
2077-11-24,836.44,382.44,418.32,0.01,172.0,127.63,17679.41,858.55,0.0,0.0,2100.52,1172.99,209.29
2077-11-25,804.04,435.14,352.73,0.01,172.0,124.66,16073.83,780.36,0.0,0.0,1504.88,1155.86,240.51
2077-11-26,880.03,338.3,393.32,0.01,172.0,125.38,15957.42,775.55,0.0,0.0,1629.64,1141.19,233.85
2077-11-27,1141.37,404.45,279.82,0.01,172.0,127.65,16033.8,775.82,0.0,0.0,1572.6,1067.59,234.72
2077-11-28,939.22,376.8,413.18,0.01,172.0,125.56,14906.1,734.09,0.0,0.0,1614.13,1276.43,242.2
2077-11-29,960.45,355.06,338.51,0.01,172.0,126.48,15742.38,758.73,0.0,0.0,1656.4,1092.44,232.22
2077-11-30,892.86,365.47,321.16,0.01,149.0,127.3,17317.54,839.27,0.0,0.0,1664.55,1218.97,192.16
2077-12-01,830.29,339.51,403.52,0.01,149.0,125.76,17557.73,790.64,0.0,0.0,1524.31,1242.53,259.47
2077-12-02,693.26,358.98,321.35,0.01,149.0,126.83,18524.11,852.18,0.0,0.0,1578.68,1183.56,214.37
2077-12-03,711.1,314.43,286.24,0.01,149.0,125.29,18696.86,851.82,0.0,0.0,1670.76,1088.79,247.21
2077-12-04,518.11,392.58,271.3,0.01,149.0,125.89,18167.47,820.36,0.0,0.0,1600.97,1182.12,289.98
2077-12-05,573.29,324.97,383.46,0.01,149.0,126.76,17479.4,792.09,0.0,0.0,1750.98,1132.47,224.61
2077-12-06,537.71,304.08,270.31,0.01,149.0,124.56,17308.29,771.55,0.0,0.0,1570.05,1048.26,187.73
2077-12-07,587.74,327.6,425.56,0.01,149.0,126.73,16165.79,742.27,0.0,0.0,1556.92,1101.06,231.49
2077-12-08,776.04,323.36,225.37,0.01,149.0,126.12,16894.44,776.0,0.0,0.0,1510.3,971.23,253.47
2077-12-09,453.74,307.95,402.06,0.01,149.0,126.75,15482.75,728.0,0.0,0.0,1544.82,1084.18,268.24
2077-12-10,641.85,339.85,338.79,0.01,149.0,126.27,17135.54,797.55,0.0,0.0,1428.72,999.74,206.05
2077-12-11,457.39,340.66,308.36,0.01,137.0,127.65,16861.03,791.36,0.0,0.0,1313.13,1004.96,235.1
2077-12-12,533.49,307.24,278.48,0.01,137.0,125.93,15379.04,696.73,0.0,0.0,1473.08,1025.57,218.37
2077-12-13,603.75,335.55,329.61,0.01,137.0,125.12,15700.0,707.82,0.0,0.0,1301.41,966.52,221.92
2077-12-14,706.15,353.49,299.96,0.01,137.0,125.84,15173.19,700.91,0.0,0.0,1332.78,1004.0,276.1
2077-12-15,564.23,220.01,335.91,0.01,137.0,126.38,14620.15,691.45,0.0,0.0,1493.82,966.87,195.17
2077-12-16,517.98,255.13,321.95,0.01,137.0,125.72,14262.4,692.0,0.0,0.0,1557.09,1045.62,227.58
2077-12-17,552.95,387.27,328.61,0.01,137.0,125.63,14587.41,691.0,0.0,0.0,1432.37,891.31,230.56
2077-12-18,582.06,382.94,291.21,0.01,137.0,124.61,13791.34,649.64,0.0,0.0,1437.17,985.08,239.37
2077-12-19,575.46,300.42,305.9,0.01,137.0,124.67,13614.08,632.27,0.0,0.0,1530.65,1067.89,216.55
2077-12-20,573.24,310.24,317.46,0.01,137.0,123.64,13921.07,629.27,0.0,0.0,1344.26,836.87,214.65
2077-12-21,566.44,290.68,233.88,0.01,137.0,127.81,14034.77,675.73,0.0,0.0,1524.02,859.4,201.01
2077-12-22,634.76,363.56,240.19,0.01,137.0,123.71,14457.75,686.09,0.0,0.0,1351.85,921.73,213.29
2077-12-23,588.72,313.64,308.05,0.01,137.0,124.39,13107.8,616.82,0.0,0.0,1189.27,932.24,207.04
2077-12-24,474.6,275.7,291.45,0.01,137.0,124.28,15100.84,710.45,0.0,0.0,1325.03,918.42,220.32
2077-12-25,538.09,247.55,300.73,0.01,137.0,126.51,13336.77,616.82,0.0,0.0,1345.38,939.36,204.57
2077-12-26,532.58,233.06,302.92,0.01,137.0,124.77,13660.33,620.55,0.0,0.0,1394.73,941.44,217.83
2077-12-27,687.37,345.79,342.97,0.01,137.0,126.98,14780.22,664.45,0.0,0.0,1334.16,949.27,206.51
2077-12-28,534.37,277.53,336.72,0.01,137.0,124.17,14904.51,672.64,0.0,0.0,1357.41,957.82,239.45
2077-12-29,539.18,242.03,291.17,0.01,137.0,125.48,14440.66,662.18,0.0,0.0,1251.74,940.82,217.98
2077-12-30,550.91,266.95,330.11,0.01,137.0,123.77,13708.91,623.18,0.0,0.0,1294.78,971.51,169.4
2077-12-31,564.91,256.74,264.27,0.0,137.0,128.2,12682.05,572.64,0.0,0.0,1200.23,1017.97,237.62
2078-01-01,531.74,252.21,374.59,0.0,56.0,124.3,9945.12,455.64,0.0,0.0,1151.28,835.88,198.12
2078-01-02,483.39,267.54,331.42,0.0,56.0,121.36,11741.04,543.64,0.0,0.0,1175.86,869.13,175.01
2078-01-03,584.91,266.58,313.63,0.0,56.0,122.58,13723.48,651.91,0.0,0.0,1204.94,902.05,215.91
2078-01-04,735.75,262.93,380.27,0.0,56.0,126.08,14582.03,690.36,0.0,0.0,1288.01,860.97,194.14
2078-01-05,552.33,327.42,330.22,0.0,56.0,126.09,15029.9,711.18,0.0,0.0,1280.55,782.95,150.73
2078-01-06,612.4,413.39,295.73,0.0,56.0,125.48,14929.04,708.73,11.82,0.0,1341.3,931.7,221.53
2078-01-07,1396.91,230.71,412.32,0.0,56.0,123.18,17254.44,824.18,198.18,0.0,1444.72,1162.57,195.92
2078-01-08,794.24,410.81,388.19,0.0,56.0,124.56,17154.87,823.0,62.55,0.0,1566.52,935.02,220.59
2078-01-09,561.43,440.63,288.88,0.0,56.0,124.54,17175.43,825.27,0.0,0.0,1729.32,1012.51,237.08
2078-01-10,639.81,347.78,317.27,0.0,56.0,122.42,15765.95,759.91,0.0,0.0,1804.78,982.1,225.02
2078-01-11,540.91,224.36,279.77,0.0,533.0,127.02,16094.87,774.0,0.0,0.0,1289.7,845.77,233.18
2078-01-12,532.44,281.13,268.24,0.0,533.0,125.82,15875.2,761.09,0.0,0.0,1163.45,966.34,195.38
2078-01-13,609.81,365.58,348.89,0.0,533.0,123.74,14875.25,711.36,0.0,0.0,1320.04,881.47,219.41
2078-01-14,450.11,277.9,383.19,0.0,533.0,124.12,16597.04,794.36,0.0,0.0,1600.21,914.15,196.86
2078-01-15,422.78,320.36,315.08,0.0,533.0,124.35,16086.5,755.0,0.0,0.0,1255.31,817.22,218.82
2078-01-16,524.56,358.14,502.46,0.0,533.0,119.91,15682.79,730.0,0.0,0.0,1554.07,887.59,217.08
2078-01-17,473.77,263.55,405.3,0.0,533.0,123.26,16561.27,785.91,0.0,0.0,1704.13,1024.23,190.84
2078-01-18,506.65,268.96,440.01,0.0,533.0,122.27,17269.96,820.18,0.0,0.0,1411.49,965.31,235.39
2078-01-19,476.0,185.86,427.26,0.0,533.0,121.46,18052.86,869.18,0.0,0.0,1649.61,1215.8,211.22
2078-01-20,441.68,238.52,393.05,0.0,1207.88,122.71,17090.2,841.45,0.0,0.0,1876.81,1008.78,237.68
2078-01-21,579.62,257.56,466.27,0.0,1230.04,126.68,17102.06,848.18,0.0,0.0,1514.71,1061.3,228.57
2078-01-22,490.08,234.67,388.4,0.0,1325.78,124.24,16542.71,814.18,0.0,0.0,1513.93,1115.09,252.76
2078-01-23,515.93,283.26,447.62,0.0,1223.45,121.66,14956.02,730.73,0.0,0.0,1454.73,894.8,214.21
2078-01-24,456.48,243.62,423.71,0.0,1420.16,123.85,17061.68,847.27,0.0,0.0,1342.08,866.69,209.38
2078-01-25,498.96,251.01,415.01,0.0,1320.02,125.41,17552.86,873.73,0.0,0.0,1426.56,902.32,214.59
2078-01-26,549.52,272.75,377.74,0.0,1301.31,124.29,17489.5,877.45,0.0,0.0,1369.24,1085.46,212.68
2078-01-27,476.19,304.08,386.57,0.0,1249.82,122.32,16034.4,825.27,0.0,0.0,1584.14,1009.44,235.29
2078-01-28,584.13,212.62,442.16,0.0,1284.74,120.65,16262.69,809.45,0.0,0.0,1384.23,1269.37,188.7
2078-01-29,473.87,267.85,488.6,0.0,1231.63,123.43,17877.36,905.73,0.0,0.0,1526.49,950.97,192.58
2078-01-30,529.28,260.17,406.1,0.0,1258.46,122.58,17047.96,830.64,0.0,0.0,1378.05,1077.53,202.55
2078-01-31,490.11,223.85,504.35,0.0,1542.08,123.6,17096.65,862.82,0.0,0.0,1660.86,1248.75,235.03
2078-02-01,575.51,242.72,589.43,0.0,1321.52,122.82,17908.7,894.82,0.0,0.0,1759.54,1323.1,248.69
2078-02-02,509.62,265.09,382.81,0.0,1443.66,123.59,18147.09,887.45,0.0,0.0,1319.15,1323.67,226.56
2078-02-03,459.73,245.33,566.0,0.0,1288.35,119.72,16357.64,800.91,0.0,0.0,1726.72,1242.48,226.63
2078-02-04,575.36,250.74,437.34,0.0,1343.09,123.83,16274.07,771.45,0.0,0.0,1849.71,1198.45,225.17
2078-02-05,448.63,237.79,545.56,0.0,1505.77,121.17,17311.92,822.09,0.0,0.0,1328.01,1109.33,240.25
2078-02-06,485.08,239.78,410.5,0.0,1311.37,125.1,17950.84,842.55,0.0,0.0,1899.16,1128.06,199.48
2078-02-07,364.59,243.71,304.75,0.0,1512.87,118.94,17177.21,832.64,0.0,0.0,1642.41,976.42,222.6
2078-02-08,397.31,259.68,275.48,0.0,1396.41,123.82,17791.12,869.64,0.0,0.0,1404.8,951.17,235.94
2078-02-09,440.94,217.3,423.67,0.0,1253.13,120.43,17047.91,814.09,0.0,0.0,1516.3,1023.84,223.58
2078-02-10,589.42,271.14,393.47,0.0,1351.34,118.59,14242.26,669.64,0.0,0.0,1603.91,1004.28,217.6
2078-02-11,533.31,198.31,300.37,0.0,1274.38,118.86,12513.88,608.64,0.0,0.0,1365.51,879.37,224.01
2078-02-12,474.86,224.91,407.28,0.0,1258.9,119.09,12485.52,605.45,0.0,0.0,1296.07,889.71,128.07
2078-02-13,442.37,233.32,295.14,0.0,1147.25,120.55,13797.13,703.09,0.0,0.0,1122.76,924.87,202.61
2078-02-14,324.85,228.81,392.24,0.0,1203.75,120.68,11917.68,594.55,0.0,0.0,1344.51,891.41,175.35
2078-02-15,399.86,208.27,320.06,0.0,1237.63,118.19,11125.77,581.0,0.0,0.0,1070.11,1091.32,148.76
2078-02-16,409.65,219.35,326.58,0.0,1223.94,119.33,12561.72,655.27,0.0,0.0,1212.97,768.75,203.06
2078-02-17,386.65,209.38,358.15,0.0,1241.61,124.32,12732.72,647.27,0.0,0.0,1105.2,863.28,222.1
2078-02-18,353.05,200.78,289.71,0.0,1212.1,123.23,12540.65,615.64,0.0,0.0,1145.85,828.3,191.53
2078-02-19,248.74,226.05,316.68,0.0,1114.49,119.95,13111.58,649.27,0.0,0.0,1392.6,681.21,211.11
2078-02-20,365.06,217.35,368.48,0.0,1196.53,118.83,11615.4,546.27,0.0,0.0,1391.46,844.88,224.89
2078-02-21,340.34,203.53,280.25,0.0,1128.13,118.95,11650.86,570.64,0.0,0.0,1197.75,797.6,213.41
2078-02-22,340.76,259.57,350.9,0.0,1151.68,120.05,11008.41,529.27,0.0,0.0,968.66,897.38,215.07
2078-02-23,385.39,233.94,252.28,0.0,1177.86,115.99,11384.16,562.45,0.0,0.0,1049.08,807.64,191.99
2078-02-24,386.69,228.24,315.6,0.0,1162.89,117.75,13282.16,654.0,0.0,0.0,1166.66,664.93,175.48
2078-02-25,385.39,216.3,395.84,0.0,1159.28,114.15,13698.61,680.45,0.0,0.0,1139.13,888.84,143.4
2078-02-26,332.39,189.28,215.84,0.01,1146.6,119.03,12262.88,597.27,0.0,0.0,1392.25,905.96,180.9
2078-02-27,360.44,202.82,307.99,0.01,1140.81,119.5,14011.09,669.36,0.0,0.0,1185.97,865.3,168.98
2078-02-28,381.36,221.01,395.94,0.01,1239.24,116.65,12757.68,630.55,0.0,0.0,1211.34,833.93,239.18
2078-03-01,387.73,218.16,327.13,0.01,1212.64,121.38,12509.01,581.82,0.0,0.0,1127.07,761.59,184.53
2078-03-02,353.2,196.68,361.38,0.01,771.0,114.66,12254.66,581.27,0.0,0.0,1126.86,786.06,186.59
2078-03-03,356.52,190.17,330.23,0.01,771.0,114.02,11893.16,578.27,0.0,0.0,1127.68,893.15,195.97
2078-03-04,299.02,219.61,374.59,0.01,771.0,117.86,11473.46,556.27,0.0,0.0,1207.91,971.09,186.4
2078-03-05,323.34,190.32,346.9,0.01,771.0,119.64,13519.65,636.45,0.0,0.0,1234.16,939.34,221.7
2078-03-06,458.86,195.83,373.08,0.01,771.0,120.93,13964.55,651.36,0.0,0.0,1099.8,785.59,171.66
2078-03-07,498.5,187.67,319.41,0.01,771.0,115.97,13834.71,665.73,0.0,0.0,1035.66,724.08,185.83
2078-03-08,393.74,185.93,326.93,0.01,771.0,119.27,12199.36,575.91,0.0,0.0,976.83,803.61,160.2
2078-03-09,449.12,206.42,282.6,0.01,771.0,116.7,12396.72,590.73,0.0,0.0,1086.37,630.82,143.32
2078-03-10,377.51,198.08,272.87,0.01,771.0,116.3,14353.18,691.82,0.0,0.0,989.94,747.19,154.3
2078-03-11,286.7,202.5,288.92,0.01,264.0,118.39,13130.79,634.27,0.0,0.0,952.9,738.74,170.94
2078-03-12,364.11,205.23,348.5,0.01,264.0,117.72,14019.97,737.64,0.0,0.0,1157.92,749.04,168.5
2078-03-13,385.46,176.78,308.92,0.01,264.0,112.86,14090.23,723.09,0.0,0.0,1423.56,698.32,167.64
2078-03-14,348.84,189.44,337.44,0.01,264.0,118.99,13468.06,687.82,0.0,0.0,1203.54,873.95,158.39
2078-03-15,453.67,172.82,421.9,0.01,264.0,118.59,13411.61,691.0,0.0,0.0,1246.08,794.33,184.96
2078-03-16,73.89,193.59,379.26,0.01,264.0,114.38,12714.13,649.09,0.0,0.0,1184.54,721.58,147.5
2078-03-17,514.35,216.01,317.08,0.01,264.0,116.39,13523.74,664.09,0.0,0.0,1166.7,646.71,204.96
2078-03-18,336.96,258.95,407.96,0.01,264.0,116.44,13412.82,654.36,0.0,0.0,1253.48,842.33,191.36
2078-03-19,369.44,281.8,333.8,0.01,264.0,115.78,14144.22,691.73,0.0,0.0,1241.2,1036.62,165.91
2078-03-20,494.69,193.21,277.08,0.01,293.0,114.06,12940.75,619.91,0.0,0.0,1213.67,1084.34,187.16
2078-03-21,170.66,291.99,311.08,0.01,293.0,113.69,13280.81,673.18,0.0,0.0,1246.71,839.27,175.74
2078-03-22,427.77,198.15,267.19,0.01,293.0,114.89,13090.56,667.73,0.0,0.0,1148.11,816.59,197.24
2078-03-23,341.58,199.06,348.14,0.01,293.0,117.23,14673.38,739.18,0.0,0.0,1279.38,897.96,221.21
2078-03-24,402.91,261.12,366.86,0.01,293.0,115.71,13565.95,706.27,0.0,0.0,1243.64,800.32,148.73
2078-03-25,327.96,256.22,422.69,0.01,293.0,113.64,14299.85,751.64,0.0,0.0,1225.15,935.15,201.42
2078-03-26,253.97,281.47,383.39,0.01,293.0,115.74,15468.58,810.64,0.0,0.0,1355.82,995.53,197.65
2078-03-27,289.03,284.5,355.95,0.01,293.0,108.27,14280.97,739.73,0.0,0.0,1255.7,1077.67,221.43
2078-03-28,411.51,225.63,400.66,0.01,293.0,115.94,14493.93,794.09,0.0,0.0,1348.24,965.37,210.83
2078-03-29,335.77,188.4,252.32,0.01,293.0,110.13,13717.91,746.64,0.0,0.0,1340.51,955.55,187.33
2078-03-30,220.24,203.04,370.82,0.01,269.0,112.52,12906.54,697.91,0.0,0.0,1433.03,851.28,192.75
2078-03-31,258.12,184.59,388.72,0.01,245.0,110.8,11365.62,608.55,0.0,0.0,1320.0,836.4,177.79
2078-04-01,264.84,263.59,284.93,0.01,245.0,110.22,11449.99,596.82,0.0,0.0,1174.56,835.4,213.06
2078-04-02,363.36,219.38,450.39,0.01,245.0,114.68,12927.49,658.55,0.0,0.0,1233.32,870.09,184.45
2078-04-03,304.62,200.05,379.64,0.01,245.0,111.55,12728.07,629.36,0.0,0.0,1309.04,945.16,237.29
2078-04-04,315.43,223.51,330.89,0.01,245.0,112.96,12738.47,652.36,0.0,0.0,1243.45,759.57,185.32
2078-04-05,312.24,248.98,384.51,0.01,245.0,112.04,13418.07,686.09,0.0,0.0,1196.89,947.3,169.56
2078-04-06,269.78,227.93,463.94,0.01,245.0,112.82,13730.59,708.91,0.0,0.0,1126.94,807.23,153.19
2078-04-07,382.91,212.01,362.33,0.01,245.0,111.89,13898.19,722.0,0.0,0.0,1190.54,836.72,153.5
2078-04-08,362.85,231.82,358.74,0.01,245.0,109.2,12573.12,673.91,0.0,0.0,1282.34,825.64,165.36
2078-04-09,325.35,255.96,319.19,0.01,245.0,113.19,14095.12,765.91,0.0,0.0,1204.68,725.16,200.94
2078-04-10,322.15,252.79,319.59,0.01,245.0,110.17,14505.32,772.91,0.0,0.0,1266.91,956.59,208.01
2078-04-11,236.84,234.33,370.2,0.01,260.0,108.04,14609.48,797.73,0.0,0.0,1325.99,969.66,168.35
2078-04-12,319.0,259.23,297.72,0.01,260.0,109.82,13800.78,756.27,0.0,0.0,1368.03,907.69,220.41
2078-04-13,322.34,197.34,336.39,0.01,260.0,112.96,15535.7,775.09,0.0,0.0,1277.31,922.87,188.7
2078-04-14,280.96,193.66,320.11,0.01,260.0,111.59,14576.72,764.18,0.0,0.0,1362.67,965.0,202.07
2078-04-15,288.13,213.17,411.32,0.01,260.0,109.26,14036.64,746.18,0.0,0.0,1326.65,760.44,232.01
2078-04-16,474.45,249.41,420.31,0.01,260.0,109.1,14707.37,799.55,0.0,0.0,1102.28,870.56,216.59
2078-04-17,711.47,395.9,591.19,0.01,260.0,108.99,15854.6,818.18,0.0,0.0,1295.6,1049.79,196.73
2078-04-18,484.37,478.28,425.76,0.01,260.0,112.9,16599.95,898.64,0.0,0.0,1565.66,834.3,191.24
2078-04-19,521.22,338.21,427.17,0.01,260.0,109.77,16871.63,918.36,0.0,0.0,1370.34,1145.5,157.54
2078-04-20,426.78,274.72,380.28,0.01,260.0,109.57,17358.49,931.09,0.0,0.0,1685.44,905.25,207.07
2078-04-21,335.97,258.33,410.88,0.01,139.0,110.28,19258.68,1047.82,0.0,0.0,1797.83,1168.27,224.11
2078-04-22,371.12,211.82,457.19,0.01,139.0,108.59,16717.48,890.36,0.0,0.0,1776.59,1134.77,212.19
2078-04-23,388.13,241.74,472.35,0.01,139.0,107.43,16712.93,906.55,0.0,0.0,1558.93,997.34,228.8
2078-04-24,608.59,252.5,373.08,0.01,139.0,107.19,16844.49,883.09,0.0,0.0,1656.1,1157.54,226.64
2078-04-25,502.05,296.63,464.27,0.01,139.0,107.25,16290.76,878.36,0.0,0.0,1524.03,998.17,218.61
2078-04-26,603.05,238.99,489.2,0.01,139.0,107.1,15783.21,849.64,0.0,0.0,1466.3,978.0,208.44
2078-04-27,532.21,260.82,439.34,0.01,139.0,108.25,16636.28,902.09,0.0,0.0,1441.85,1060.21,223.76
2078-04-28,445.04,312.89,501.15,0.01,139.0,106.85,18074.67,986.55,0.0,0.0,1486.39,1123.31,229.89
2078-04-29,845.49,284.89,449.66,0.01,139.0,107.89,16547.77,912.45,0.0,0.0,1563.65,1021.47,208.51
2078-04-30,835.71,312.27,451.12,0.01,233.0,106.32,13917.29,747.18,0.0,0.0,1652.63,1146.8,265.18
2078-05-01,777.52,284.45,373.15,0.01,233.0,106.66,11424.34,647.45,0.0,0.0,1529.6,1136.25,230.43
2078-05-02,521.53,272.34,471.56,0.01,233.0,102.68,14598.26,830.91,0.0,0.0,1364.36,1054.27,217.1
2078-05-03,964.69,293.66,458.4,0.01,233.0,108.02,18939.86,1074.91,0.0,0.0,1434.71,971.95,222.59
2078-05-04,395.08,274.37,457.12,0.01,233.0,106.68,21165.63,1195.91,0.0,0.0,1752.95,1030.08,227.09
2078-05-05,742.73,381.59,615.64,0.01,233.0,107.62,23956.92,1360.27,0.0,0.0,2011.64,1166.16,259.96
2078-05-06,925.74,304.04,560.14,0.01,233.0,99.56,24766.15,1417.36,0.0,0.0,1976.06,1473.47,276.79
2078-05-07,519.28,320.79,802.23,0.01,233.0,108.78,25643.92,1487.91,0.0,0.0,1897.05,1485.95,282.27
2078-05-08,556.91,312.12,590.54,0.01,233.0,103.91,26149.64,1518.82,0.0,0.0,2530.05,1270.09,304.55
