Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2078-01-27,523.81,334.49,425.23,0.0,1249.82,122.32,16034.4,825.27,0.0,0.0,1584.14,1009.44,235.29
2078-01-28,642.54,233.88,486.38,0.0,1284.74,120.65,16262.69,809.45,0.0,0.0,1384.23,1269.37,188.7
2078-01-29,521.25,294.63,537.46,0.0,1231.63,123.43,17877.36,905.73,0.0,0.0,1526.49,950.97,192.58
2078-01-30,582.21,286.18,446.71,0.0,1258.46,122.58,17047.96,830.64,0.0,0.0,1378.05,1077.53,202.55
2078-01-31,539.12,246.24,554.79,0.0,1542.08,123.6,17096.65,862.82,0.0,0.0,1660.86,1248.75,235.03
2078-02-01,633.06,266.99,648.37,0.0,1321.52,122.82,17908.7,894.82,0.0,0.0,1759.54,1323.1,248.69
2078-02-02,560.58,291.6,421.09,0.0,1443.66,123.59,18147.09,887.45,0.0,0.0,1319.15,1323.67,226.56
2078-02-03,505.71,269.87,622.6,0.0,1288.35,119.72,16357.64,800.91,0.0,0.0,1726.72,1242.48,226.63
2078-02-04,632.89,275.81,481.08,0.0,1343.09,123.83,16274.07,771.45,0.0,0.0,1849.71,1198.45,225.17
2078-02-05,493.49,261.57,600.11,0.0,1505.77,121.17,17311.92,822.09,0.0,0.0,1328.01,1109.33,240.25
2078-02-06,533.59,263.76,451.55,0.0,1311.37,125.1,17950.84,842.55,0.0,0.0,1899.16,1128.06,199.48
2078-02-07,401.05,268.08,335.23,0.0,1512.87,118.94,17177.21,832.64,0.0,0.0,1642.41,976.42,222.6
2078-02-08,437.05,285.65,303.03,0.0,1396.41,123.82,17791.12,869.64,0.0,0.0,1404.8,951.17,235.94
2078-02-09,485.04,239.03,466.03,0.0,1253.13,120.43,17047.91,814.09,0.0,0.0,1516.3,1023.84,223.58
2078-02-10,648.36,298.26,432.81,0.0,1351.34,118.59,14242.26,669.64,0.0,0.0,1603.91,1004.28,217.6
2078-02-11,586.64,218.14,330.41,0.0,1274.38,118.86,12513.88,608.64,0.0,0.0,1365.51,879.37,224.01
2078-02-12,522.35,247.4,448.01,0.0,1258.9,119.09,12485.52,605.45,0.0,0.0,1296.07,889.71,128.07
2078-02-13,486.61,256.65,324.65,0.0,1147.25,120.55,13797.13,703.09,0.0,0.0,1122.76,924.87,202.61
2078-02-14,357.34,251.69,431.46,0.0,1203.75,120.68,11917.68,594.55,0.0,0.0,1344.51,891.41,175.35
2078-02-15,439.85,229.1,352.06,0.0,1237.63,118.19,11125.77,581.0,0.0,0.0,1070.11,1091.32,148.76
2078-02-16,450.62,241.28,359.23,0.0,1223.94,119.33,12561.72,655.27,0.0,0.0,1212.97,768.75,203.06
2078-02-17,425.32,230.31,393.96,0.0,1241.61,124.32,12732.72,647.27,0.0,0.0,1105.2,863.28,222.1
2078-02-18,388.36,220.86,318.68,0.0,1212.1,123.23,12540.65,615.64,0.0,0.0,1145.85,828.3,191.53
2078-02-19,273.62,248.65,348.34,0.0,1114.49,119.95,13111.58,649.27,0.0,0.0,1392.6,681.21,211.11
2078-02-20,401.57,239.09,405.33,0.0,1196.53,118.83,11615.4,546.27,0.0,0.0,1391.46,844.88,224.89
2078-02-21,374.37,223.88,308.28,0.0,1128.13,118.95,11650.86,570.64,0.0,0.0,1197.75,797.6,213.41
2078-02-22,374.83,285.53,385.99,0.0,1151.68,120.05,11008.41,529.27,0.0,0.0,968.66,897.38,215.07
2078-02-23,423.93,257.33,277.51,0.0,1177.86,115.99,11384.16,562.45,0.0,0.0,1049.08,807.64,191.99
2078-02-24,425.36,251.07,347.16,0.0,1162.89,117.75,13282.16,654.0,0.0,0.0,1166.66,664.93,175.48
2078-02-25,423.93,237.93,435.42,0.0,1159.28,114.15,13698.61,680.45,0.0,0.0,1139.13,888.84,143.4
2078-02-26,365.63,208.21,237.42,0.01,1146.6,119.03,12262.88,597.27,0.0,0.0,1392.25,905.96,180.9
2078-02-27,396.48,223.11,338.79,0.01,1140.81,119.5,14011.09,669.36,0.0,0.0,1185.97,865.3,168.98
2078-02-28,419.5,243.11,435.54,0.01,1239.24,116.65,12757.68,630.55,0.0,0.0,1211.34,833.93,239.18
2078-03-01,426.51,239.98,359.85,0.01,1212.64,121.38,12509.01,581.82,0.0,0.0,1127.07,761.59,184.53
2078-03-02,388.52,216.35,397.52,0.01,771.0,114.66,12254.66,581.27,0.0,0.0,1126.86,786.06,186.59
2078-03-03,392.17,209.19,363.25,0.01,771.0,114.02,11893.16,578.27,0.0,0.0,1127.68,893.15,195.97
2078-03-04,328.92,241.58,412.05,0.01,771.0,117.86,11473.46,556.27,0.0,0.0,1207.91,971.09,186.4
2078-03-05,355.67,209.35,381.59,0.01,771.0,119.64,13519.65,636.45,0.0,0.0,1234.16,939.34,221.7
2078-03-06,504.75,215.41,410.38,0.01,771.0,120.93,13964.55,651.36,0.0,0.0,1099.8,785.59,171.66
2078-03-07,548.35,206.44,351.36,0.01,771.0,115.97,13834.71,665.73,0.0,0.0,1035.66,724.08,185.83
2078-03-08,433.11,204.52,359.62,0.01,771.0,119.27,12199.36,575.91,0.0,0.0,976.83,803.61,160.2
2078-03-09,494.04,227.06,310.86,0.01,771.0,116.7,12396.72,590.73,0.0,0.0,1086.37,630.82,143.32
2078-03-10,415.26,217.89,300.16,0.01,771.0,116.3,14353.18,691.82,0.0,0.0,989.94,747.19,154.3
2078-03-11,315.37,222.74,317.81,0.01,264.0,118.39,13130.79,634.27,0.0,0.0,952.9,738.74,170.94
2078-03-12,400.52,225.75,383.35,0.01,264.0,117.72,14019.97,737.64,0.0,0.0,1157.92,749.04,168.5
2078-03-13,424.01,194.46,339.81,0.01,264.0,112.86,14090.23,723.09,0.0,0.0,1423.56,698.32,167.64
2078-03-14,383.72,208.39,371.18,0.01,264.0,118.99,13468.06,687.82,0.0,0.0,1203.54,873.95,158.39
2078-03-15,499.04,190.11,464.09,0.01,264.0,118.59,13411.61,691.0,0.0,0.0,1246.08,794.33,184.96
2078-03-16,81.28,212.94,417.19,0.01,264.0,114.38,12714.13,649.09,0.0,0.0,1184.54,721.58,147.5
2078-03-17,565.79,237.61,348.79,0.01,264.0,116.39,13523.74,664.09,0.0,0.0,1166.7,646.71,204.96
2078-03-18,370.65,284.84,448.76,0.01,264.0,116.44,13412.82,654.36,0.0,0.0,1253.48,842.33,191.36
2078-03-19,406.38,309.99,367.18,0.01,264.0,115.78,14144.22,691.73,0.0,0.0,1241.2,1036.62,165.91
2078-03-20,544.16,212.53,304.79,0.01,293.0,114.06,12940.75,619.91,0.0,0.0,1213.67,1084.34,187.16
2078-03-21,187.73,321.19,342.19,0.01,293.0,113.69,13280.81,673.18,0.0,0.0,1246.71,839.27,175.74
2078-03-22,470.54,217.97,293.91,0.01,293.0,114.89,13090.56,667.73,0.0,0.0,1148.11,816.59,197.24
2078-03-23,375.74,218.96,382.95,0.01,293.0,117.23,14673.38,739.18,0.0,0.0,1279.38,897.96,221.21
2078-03-24,443.2,287.23,403.55,0.01,293.0,115.71,13565.95,706.27,0.0,0.0,1243.64,800.32,148.73
2078-03-25,360.75,281.84,464.96,0.01,293.0,113.64,14299.85,751.64,0.0,0.0,1225.15,935.15,201.42
2078-03-26,279.36,309.61,421.72,0.01,293.0,115.74,15468.58,810.64,0.0,0.0,1355.82,995.53,197.65
2078-03-27,317.93,312.95,391.55,0.01,293.0,108.27,14280.97,739.73,0.0,0.0,1255.7,1077.67,221.43
2078-03-28,452.66,248.2,440.72,0.01,293.0,115.94,14493.93,794.09,0.0,0.0,1348.24,965.37,210.83
2078-03-29,369.35,207.24,277.55,0.01,293.0,110.13,13717.91,746.64,0.0,0.0,1340.51,955.55,187.33
2078-03-30,242.26,223.35,407.9,0.01,269.0,112.52,12906.54,697.91,0.0,0.0,1433.03,851.28,192.75
2078-03-31,283.93,203.05,427.6,0.01,245.0,110.8,11365.62,608.55,0.0,0.0,1320.0,836.4,177.79
2078-04-01,291.32,289.95,313.43,0.01,245.0,110.22,11449.99,596.82,0.0,0.0,1174.56,835.4,213.06
2078-04-02,399.7,241.31,495.43,0.01,245.0,114.68,12927.49,658.55,0.0,0.0,1233.32,870.09,184.45
2078-04-03,335.08,220.05,417.61,0.01,245.0,111.55,12728.07,629.36,0.0,0.0,1309.04,945.16,237.29
2078-04-04,346.97,245.86,363.98,0.01,245.0,112.96,12738.47,652.36,0.0,0.0,1243.45,759.57,185.32
2078-04-05,343.46,273.88,422.96,0.01,245.0,112.04,13418.07,686.09,0.0,0.0,1196.89,947.3,169.56
2078-04-06,296.76,250.72,510.33,0.01,245.0,112.82,13730.59,708.91,0.0,0.0,1126.94,807.23,153.19
2078-04-07,421.21,233.21,398.56,0.01,245.0,111.89,13898.19,722.0,0.0,0.0,1190.54,836.72,153.5
2078-04-08,399.13,255.0,394.62,0.01,245.0,109.2,12573.12,673.91,0.0,0.0,1282.34,825.64,165.36
2078-04-09,357.89,281.56,351.1,0.01,245.0,113.19,14095.12,765.91,0.0,0.0,1204.68,725.16,200.94
2078-04-10,354.36,278.07,351.55,0.01,245.0,110.17,14505.32,772.91,0.0,0.0,1266.91,956.59,208.01
2078-04-11,260.52,257.76,407.22,0.01,260.0,108.04,14609.48,797.73,0.0,0.0,1325.99,969.66,168.35
2078-04-12,350.9,285.16,327.49,0.01,260.0,109.82,13800.78,756.27,0.0,0.0,1368.03,907.69,220.41
2078-04-13,354.58,217.08,370.03,0.01,260.0,112.96,15535.7,775.09,0.0,0.0,1277.31,922.87,188.7
2078-04-14,309.06,213.03,352.12,0.01,260.0,111.59,14576.72,764.18,0.0,0.0,1362.67,965.0,202.07
2078-04-15,316.94,234.48,452.45,0.01,260.0,109.26,14036.64,746.18,0.0,0.0,1326.65,760.44,232.01
2078-04-16,521.9,274.35,462.35,0.01,260.0,109.1,14707.37,799.55,0.0,0.0,1102.28,870.56,216.59
2078-04-17,782.61,435.49,650.31,0.01,260.0,108.99,15854.6,818.18,0.0,0.0,1295.6,1049.79,196.73
2078-04-18,532.8,526.1,468.34,0.01,260.0,112.9,16599.95,898.64,0.0,0.0,1565.66,834.3,191.24
2078-04-19,573.34,372.03,469.88,0.01,260.0,109.77,16871.63,918.36,0.0,0.0,1370.34,1145.5,157.54
2078-04-20,469.46,302.2,418.31,0.01,260.0,109.57,17358.49,931.09,0.0,0.0,1685.44,905.25,207.07
2078-04-21,369.57,284.16,451.97,0.01,139.0,110.28,19258.68,1047.82,0.0,0.0,1797.83,1168.27,224.11
2078-04-22,408.23,233.0,502.91,0.01,139.0,108.59,16717.48,890.36,0.0,0.0,1776.59,1134.77,212.19
2078-04-23,426.95,265.91,519.58,0.01,139.0,107.43,16712.93,906.55,0.0,0.0,1558.93,997.34,228.8
2078-04-24,669.45,277.75,410.39,0.01,139.0,107.19,16844.49,883.09,0.0,0.0,1656.1,1157.54,226.64
2078-04-25,552.26,326.3,510.69,0.01,139.0,107.25,16290.76,878.36,0.0,0.0,1524.03,998.17,218.61
2078-04-26,663.35,262.89,538.12,0.01,139.0,107.1,15783.21,849.64,0.0,0.0,1466.3,978.0,208.44
2078-04-27,585.43,286.9,483.27,0.01,139.0,108.25,16636.28,902.09,0.0,0.0,1441.85,1060.21,223.76
2078-04-28,489.55,344.18,551.26,0.01,139.0,106.85,18074.67,986.55,0.0,0.0,1486.39,1123.31,229.89
2078-04-29,930.03,313.38,494.62,0.01,139.0,107.89,16547.77,912.45,0.0,0.0,1563.65,1021.47,208.51
2078-04-30,919.28,343.5,496.24,0.01,233.0,106.32,13917.29,747.18,0.0,0.0,1652.63,1146.8,265.18
2078-05-01,855.27,312.89,410.46,0.01,233.0,106.66,11424.34,647.45,0.0,0.0,1529.6,1136.25,230.43
2078-05-02,573.69,299.57,518.72,0.01,233.0,102.68,14598.26,830.91,0.0,0.0,1364.36,1054.27,217.1
2078-05-03,1061.16,323.03,504.24,0.01,233.0,108.02,18939.86,1074.91,0.0,0.0,1434.71,971.95,222.59
2078-05-04,434.59,301.81,502.83,0.01,233.0,106.68,21165.63,1195.91,0.0,0.0,1752.95,1030.08,227.09
2078-05-05,817.0,419.74,677.2,0.01,233.0,107.62,23956.92,1360.27,0.0,0.0,2011.64,1166.16,259.96
2078-05-06,1018.31,334.44,616.16,0.01,233.0,99.56,24766.15,1417.36,0.0,0.0,1976.06,1473.47,276.79
2078-05-07,571.2,352.87,882.45,0.01,233.0,108.78,25643.92,1487.91,0.0,0.0,1897.05,1485.95,282.27
2078-05-08,612.6,343.33,649.59,0.01,233.0,103.91,26149.64,1518.82,0.0,0.0,2530.05,1270.09,304.55
