Date,Input_Hoa_Binh,Yen_Bai,Vu_Quang,Evaporation,Demand,H_Up (m),Energy_demand,Qtu_(m3/s),Qbot_(m3/s),Qspill_(m3/s),Q_Sơn Tây,Q_Hà Nội,H Hà Nội
2002-05-26,2417.43,1204.29,1600.86,0.01,372.86,90.24,33402.43,2143.43,0.0,0.0,4158.57,3127.14,574.29
2002-06-02,1575.43,904.29,1394.29,0.01,598.29,89.04,32573.57,2119.71,0.0,0.0,3711.43,3005.71,563.57
2002-06-09,2026.86,851.86,1687.14,0.01,872.0,87.46,32322.29,2148.57,0.0,0.0,3974.29,3024.29,569.43
2002-06-16,4337.14,1051.0,3667.14,0.01,934.57,90.81,33559.57,2140.14,59.71,0.0,6445.71,4581.43,694.57
2002-06-23,3583.14,677.57,3122.86,0.01,967.29,96.08,37172.86,2258.0,1753.71,0.0,7574.29,5191.43,768.14
2002-06-30,3366.14,786.14,2294.29,0.01,958.0,93.5,36782.29,2303.14,1605.57,0.0,6774.29,4440.0,717.14
2002-07-07,4370.0,1269.14,2485.71,0.01,802.0,91.83,35354.29,2285.14,2227.86,0.0,8091.43,5515.71,799.0
2002-07-14,4003.71,1234.29,1730.0,0.01,532.71,91.41,34971.29,2253.86,1553.29,0.0,7134.29,4897.14,756.57
2002-07-21,5821.57,1208.71,1668.57,0.01,379.71,92.74,34641.86,2234.29,3256.86,0.0,7661.43,4997.14,768.57
2002-07-28,6985.43,1538.14,3118.57,0.01,108.0,91.92,34655.14,2296.43,5020.43,0.0,10622.86,7294.29,905.43
2002-08-04,8351.0,2007.14,4710.0,0.01,92.29,92.3,34798.52,2311.29,5879.0,0.0,13242.86,9208.57,1001.14
2002-08-11,5767.14,1742.86,3214.29,0.01,83.71,91.17,33400.82,2208.57,3672.14,0.0,11141.43,7715.71,930.0
2002-08-18,10680.86,3881.43,6007.14,0.01,70.0,94.25,33992.78,2238.71,7743.71,0.0,19142.86,11821.43,1120.0
2002-08-25,6166.71,3412.86,3824.29,0.01,62.86,97.26,33561.8,2051.86,3538.57,0.0,13928.57,9540.0,1035.0
2002-09-01,3261.43,1728.57,2052.86,0.01,60.0,99.42,32112.02,1823.43,285.14,0.0,7014.29,4708.57,737.0
2002-09-08,2020.71,974.43,1370.0,0.01,60.0,102.59,26658.58,1432.86,0.0,0.0,3742.86,2870.0,553.86
2002-09-15,1654.57,672.43,1049.29,0.01,60.0,104.05,22703.93,1191.43,0.0,0.0,2855.71,2251.43,479.0
2002-09-22,1848.43,970.86,891.57,0.01,60.0,106.36,18739.75,971.43,0.0,0.0,2854.29,2225.71,475.71
2002-09-29,1416.86,684.0,831.29,0.01,60.0,108.71,18279.76,930.29,0.0,0.0,2405.71,1890.0,433.71
2002-10-06,2090.29,955.86,810.43,0.01,370.0,110.87,20959.32,1049.86,0.0,0.0,2434.29,1845.71,427.43
2002-10-13,1403.71,728.86,671.86,0.01,380.29,113.22,21465.39,1049.29,0.0,0.0,2427.14,1937.14,439.14
2002-10-20,1038.43,488.86,602.14,0.01,389.71,113.71,20504.62,1007.43,0.0,0.0,1858.57,1398.57,370.14
2002-10-27,1074.43,520.57,699.57,0.01,400.0,114.41,12434.62,610.29,0.0,0.0,1732.86,1337.14,362.29
2002-11-03,1520.0,765.14,778.14,0.01,270.86,115.79,24618.69,1189.71,0.0,0.0,2301.43,1878.57,416.43
2002-11-10,945.14,434.86,525.29,0.01,171.0,116.25,18456.9,889.86,0.0,0.0,1645.71,1448.57,357.14
2002-11-17,805.0,377.14,433.0,0.01,153.0,116.12,18981.67,915.86,0.0,0.0,1471.43,1238.57,329.14
2002-11-24,753.29,360.14,424.86,0.01,166.57,115.9,16184.16,783.86,0.0,0.0,1370.0,1120.0,313.43
2002-12-01,1009.43,457.14,440.71,0.01,165.43,116.24,16606.42,801.57,0.0,0.0,1441.43,1161.14,319.14
2002-12-08,825.14,393.0,389.43,0.01,149.0,116.23,22283.87,1075.29,0.0,0.0,1554.29,1317.14,339.86
2002-12-15,667.29,332.86,343.43,0.01,140.43,115.62,14566.83,708.57,0.0,0.0,1244.29,1042.43,303.0
2002-12-22,777.57,356.71,319.14,0.01,137.0,115.71,15050.85,733.86,0.0,0.0,1221.43,908.14,285.14
2002-12-29,878.86,495.57,527.0,0.01,137.0,115.78,16586.42,805.14,0.0,0.0,1477.14,1142.14,316.43
2003-01-05,933.71,450.86,531.14,0.01,79.14,116.14,16825.66,814.43,0.0,0.0,1480.0,1258.57,328.86
2003-01-12,2118.29,1004.29,643.43,0.0,192.29,116.5,36547.29,1764.29,428.29,0.0,2897.14,2434.29,479.0
2003-01-19,968.57,469.86,443.29,0.0,533.0,115.93,21895.83,1061.43,0.0,0.0,1595.71,1327.14,347.14
2003-01-26,757.14,349.43,359.0,0.0,1187.14,115.78,17164.75,831.43,0.0,0.0,1192.86,955.71,285.86
2003-02-02,681.57,302.0,326.29,0.0,1196.67,115.56,14515.21,737.14,0.0,0.0,1118.57,854.71,268.29
2003-02-09,624.43,287.0,350.29,0.0,1181.9,115.39,15940.87,774.0,0.0,0.0,1091.43,797.86,258.29
2003-02-16,676.29,304.29,422.57,0.0,1129.05,114.61,18863.13,924.29,0.0,0.0,1292.86,1149.43,299.43
2003-02-23,559.29,278.71,353.0,0.0,1142.86,113.73,19271.85,945.43,0.0,0.0,1224.29,1121.43,297.14
2003-03-02,466.86,220.0,391.57,0.01,1180.14,112.31,20326.64,1002.71,0.0,0.0,1211.43,1029.43,289.43
2003-03-09,419.71,191.0,411.29,0.01,771.0,110.27,22951.72,1154.86,0.0,0.0,1311.43,1138.57,298.57
2003-03-16,420.0,201.71,381.71,0.01,336.43,108.31,16906.68,865.71,0.0,0.0,1137.14,907.0,276.0
2003-03-23,432.86,221.71,543.43,0.01,280.57,106.59,21091.45,1085.71,0.0,0.0,1311.43,1198.86,302.57
2003-03-30,581.86,303.29,510.29,0.01,289.57,104.75,21430.98,1117.71,0.0,0.0,1404.29,1452.86,322.71
2003-04-06,426.43,218.86,536.29,0.01,245.0,102.53,20895.86,1105.71,0.0,0.0,1431.43,1424.29,320.43
2003-04-13,334.29,190.71,337.57,0.01,251.43,100.08,21764.31,1198.57,0.0,0.0,1228.57,981.71,291.71
2003-04-20,367.14,257.43,443.86,0.01,260.0,97.02,18718.76,1077.14,0.0,0.0,1314.29,1041.86,302.57
2003-04-27,507.71,226.43,630.57,0.01,139.0,94.71,17856.19,1063.14,0.0,0.0,1434.29,1185.71,327.86
2003-05-04,590.71,229.57,507.14,0.01,206.14,93.19,15973.01,968.57,0.0,0.0,1258.57,1011.86,297.57
2003-05-11,314.29,178.71,439.14,0.01,238.43,89.8,21926.82,1394.29,0.0,0.0,1485.71,1210.0,330.43
2003-05-18,375.71,195.43,877.57,0.01,252.0,85.83,15653.61,1054.29,0.0,0.0,1534.29,1234.29,333.0
2003-05-25,910.0,521.14,1533.29,0.01,352.71,83.09,17010.97,1175.71,0.0,0.0,2217.14,1867.14,411.14
2003-06-01,794.29,603.0,1796.43,0.01,529.86,81.96,14760.59,1037.14,0.0,0.0,2932.86,2697.14,494.43
2003-06-08,930.0,676.14,810.0,0.01,872.0,80.73,15960.15,1133.57,0.0,0.0,1917.14,1732.86,386.57
2003-06-15,1824.29,1123.71,1081.71,0.01,924.14,81.04,17996.15,1278.57,0.0,0.0,2834.29,2385.71,448.14
2003-06-22,1605.71,776.71,1055.43,0.01,961.71,84.04,20650.8,1429.29,0.0,0.0,2821.43,2384.29,459.0
2003-06-29,3804.29,1004.86,2002.86,0.01,984.0,87.16,24485.2,1611.43,81.43,0.0,3887.14,3004.29,521.71
2003-07-06,5835.71,938.43,2192.86,0.01,802.0,95.26,37161.19,2329.29,3636.57,0.0,8425.71,6091.43,787.43
2003-07-13,3163.57,617.29,1784.29,0.01,586.57,93.04,37815.55,2362.43,755.71,0.0,5684.29,4320.0,656.0
2003-07-20,2592.86,600.86,1223.57,0.01,425.0,92.23,37175.27,2342.86,628.57,0.0,4795.71,3677.14,608.43
2003-07-27,4081.43,1514.14,1612.86,0.01,108.0,91.64,33290.32,2138.57,1761.43,0.0,6911.43,4831.43,685.57
2003-08-03,3948.57,1367.71,2467.14,0.01,95.43,92.09,35858.24,2297.86,1740.71,0.0,7748.57,6105.71,811.29
2003-08-10,2641.43,739.29,1250.0,0.01,86.0,92.77,35733.11,2217.14,101.43,0.0,3737.14,3390.0,574.86
2003-08-17,3600.71,1137.43,2127.14,0.01,70.0,93.1,36687.19,2300.71,1007.86,0.0,6024.29,4695.71,694.43
2003-08-24,3241.43,1122.57,1350.0,0.01,64.29,96.88,38532.93,2271.43,0.0,0.0,4897.14,3882.86,632.43
2003-08-31,5792.86,1687.14,2204.29,0.01,60.0,103.23,41091.34,2230.0,530.0,0.0,7037.14,5214.29,712.29
2003-09-07,4688.57,1440.0,1828.57,0.01,60.0,111.15,38634.89,1952.86,1595.71,17.14,6435.71,5312.86,731.43
2003-09-14,3470.0,1938.57,1747.14,0.01,60.0,112.03,39642.36,1988.57,1080.0,0.0,6862.86,5634.29,767.71
2003-09-21,2111.43,930.0,1137.29,0.01,60.0,113.26,38805.41,1911.43,0.0,0.0,4434.29,3332.86,568.0
2003-09-28,2038.57,1244.57,1101.14,0.01,60.0,114.22,33054.85,1613.57,0.0,0.0,4138.57,3208.57,534.86
2003-10-05,1642.86,704.86,853.43,0.01,325.71,115.01,30544.23,1481.43,0.0,0.0,3077.14,2421.43,461.14
2003-10-12,1258.57,544.57,731.57,0.01,377.71,115.18,26486.5,1285.71,0.0,0.0,2365.71,1945.71,411.57
2003-10-19,1318.57,544.0,1001.57,0.01,388.0,115.7,20972.95,1017.14,0.0,0.0,2524.29,2061.43,424.0
2003-10-26,995.71,411.71,548.29,0.01,400.0,116.21,19033.94,917.14,0.0,0.0,1627.14,1498.57,354.14
2003-11-02,1092.0,431.43,494.0,0.01,303.14,116.36,21509.19,1034.86,0.0,0.0,1570.0,1435.71,345.43
2003-11-09,845.0,373.86,431.86,0.01,174.0,116.25,19426.43,935.57,0.0,0.0,1498.57,1387.14,338.29
2003-11-16,674.57,299.86,335.86,0.01,153.0,116.06,14255.74,690.43,0.0,0.0,1197.14,1100.43,290.0
2003-11-23,596.43,260.86,287.71,0.01,163.86,116.01,13057.86,633.43,0.0,0.0,1110.0,989.57,268.71
2003-11-30,556.14,243.0,257.86,0.01,168.71,115.81,15331.01,739.43,0.0,0.0,1098.57,976.71,265.71
2003-12-07,511.43,235.43,275.43,0.01,149.0,115.28,13798.29,670.0,0.0,0.0,1087.14,954.43,261.14
2003-12-14,532.29,255.71,322.14,0.01,142.14,114.76,14172.26,693.57,0.0,0.0,1110.0,975.0,265.57
2003-12-21,480.29,244.14,305.29,0.01,137.0,114.38,12575.99,618.29,0.0,0.0,1067.14,918.29,252.86
2003-12-28,439.14,208.71,266.57,0.01,137.0,113.82,13597.87,670.71,0.0,0.0,1052.86,908.43,250.71
2004-01-04,407.14,199.29,266.86,0.01,90.71,112.98,13700.85,679.43,0.0,0.0,1055.71,922.0,247.86
2004-01-11,401.43,189.0,277.0,0.0,124.14,112.2,14095.18,713.71,0.0,0.0,1067.14,898.71,236.14
2004-01-18,437.86,233.71,255.14,0.0,533.0,111.27,13594.3,682.43,0.0,0.0,1081.43,901.71,237.71
2004-01-25,406.43,199.43,189.0,0.0,1074.71,110.63,10817.16,550.14,0.0,0.0,968.29,865.57,220.0
2004-02-01,391.14,201.57,249.0,0.0,1175.71,109.8,15626.78,788.86,0.0,0.0,1052.86,921.29,221.57
2004-02-08,347.86,178.0,264.14,0.0,1157.14,108.27,16920.64,863.86,0.0,0.0,1154.29,1072.86,249.29
2004-02-15,318.14,184.71,243.14,0.0,1189.05,106.64,15191.6,787.29,0.0,0.0,1097.71,1013.57,240.0
2004-02-22,318.29,178.0,177.0,0.0,1155.71,105.06,15576.81,814.14,0.0,0.0,1026.29,946.43,228.29
2004-02-29,272.0,172.29,200.29,0.01,1154.9,103.35,16065.79,849.0,0.0,0.0,1048.57,992.57,236.0
2004-03-07,245.57,152.29,293.0,0.01,843.71,101.28,15441.28,837.0,0.0,0.0,1102.86,1035.14,243.29
2004-03-14,211.0,147.0,245.29,0.01,481.29,99.42,11834.92,663.0,0.0,0.0,1022.0,925.86,224.71
2004-03-21,350.0,226.0,309.43,0.01,272.29,98.24,10573.25,602.57,0.0,0.0,1017.14,955.14,228.86
2004-03-28,272.86,188.0,289.57,0.01,293.0,97.22,9797.84,567.57,0.0,0.0,1068.14,1021.29,241.29
2004-04-04,239.0,165.14,276.0,0.01,255.29,95.72,6390.09,378.14,0.0,0.0,901.43,756.57,201.14
2004-04-11,421.57,367.71,326.71,0.01,247.14,96.09,7807.57,455.57,0.0,0.0,1042.57,913.29,225.0
2004-04-18,909.29,665.0,641.43,0.01,260.0,96.11,11599.36,676.0,0.0,0.0,1568.57,1438.57,288.0
2004-04-25,745.0,541.57,616.29,0.01,173.57,97.09,15590.23,893.86,0.0,0.0,2065.71,1957.14,373.14
2004-05-02,355.43,302.86,441.14,0.01,179.29,95.64,15622.15,899.0,0.0,0.0,1401.43,1412.86,302.43
2004-05-09,576.57,466.57,547.29,0.01,233.0,93.63,19357.93,1166.29,0.0,0.0,1777.14,1622.86,326.43
2004-05-16,462.71,321.0,622.57,0.01,252.0,89.88,23556.75,1503.43,0.0,0.0,2055.71,1700.0,355.14
2004-05-23,3309.29,2072.57,2214.29,0.01,312.43,89.88,30351.78,1937.14,0.0,0.0,6530.0,4705.71,631.29
2004-05-30,1682.86,792.0,667.29,0.01,393.0,93.0,35080.87,2166.86,0.0,0.0,3547.14,3091.43,513.14
2004-06-06,1918.57,760.57,810.57,0.01,872.0,91.26,34905.35,2203.43,0.0,0.0,3675.71,2988.57,495.0
2004-06-13,1791.14,768.57,911.43,0.01,903.29,90.3,34051.73,2176.43,0.0,0.0,3957.14,3165.71,517.86
2004-06-20,1627.86,664.43,1220.43,0.01,950.57,87.63,30710.96,2025.29,0.0,0.0,3938.57,3148.57,504.29
2004-06-27,1904.14,810.43,1295.0,0.01,984.0,86.59,30017.23,2003.57,0.0,0.0,4135.71,3257.14,512.0
2004-07-04,2564.29,627.71,1408.14,0.01,854.0,88.6,34121.66,2229.29,472.86,0.0,4492.86,3442.86,531.71
2004-07-11,2683.14,884.43,1048.29,0.01,694.29,88.43,28159.95,1835.71,0.0,0.0,3111.43,2651.43,459.86
2004-07-18,3903.14,1173.57,2074.29,0.01,425.0,94.6,36655.41,2242.86,1065.71,0.0,7084.29,4868.57,651.43
2004-07-25,6195.71,2710.14,4601.43,0.01,198.57,94.52,35155.45,2241.43,4312.86,0.0,10995.71,8032.86,881.0
2004-08-01,2965.0,1371.43,1875.71,0.01,101.71,91.59,34213.65,2190.71,1310.0,0.0,7194.29,5894.29,776.29
2004-08-08,3325.71,1640.0,1797.14,0.01,86.0,91.99,34100.45,2142.14,544.0,0.0,5512.86,4412.86,631.14
2004-08-15,3492.14,1561.43,1695.71,0.01,74.57,91.33,35302.76,2290.29,2156.86,0.0,7752.86,5938.57,789.86
2004-08-22,3114.29,1420.57,1457.14,0.01,67.14,92.27,28077.64,1745.0,0.0,0.0,5298.57,3814.29,605.57
2004-08-29,3492.71,1001.71,1400.0,0.01,60.0,96.79,30699.82,1788.57,0.0,0.0,4577.14,3180.0,517.14
2004-09-05,4305.71,1376.14,1470.0,0.01,60.0,105.82,34751.49,1802.86,0.0,0.57,5450.0,3712.86,583.0
2004-09-12,3786.43,1881.43,1294.29,0.01,60.0,110.68,42245.64,2129.86,672.86,94.29,6331.43,4488.57,648.71
2004-09-19,2344.29,1103.14,818.86,0.01,60.0,112.7,37932.98,1873.0,0.0,0.0,4400.0,2862.86,513.71
2004-09-26,2044.29,994.14,795.71,0.01,60.0,113.79,33315.37,1631.43,0.0,0.0,3855.71,2508.57,469.86
2004-10-03,1972.86,853.29,644.86,0.01,237.14,115.1,33436.26,1621.43,0.0,0.0,3571.43,2361.43,450.86
2004-10-10,1519.29,610.29,442.57,0.01,372.57,115.67,28780.66,1387.14,0.0,0.0,2751.43,1800.0,376.0
2004-10-17,1390.14,545.86,382.43,0.01,388.0,116.04,26035.06,1252.14,0.0,0.0,2591.43,1717.14,364.14
2004-10-24,1381.86,485.43,333.29,0.01,396.57,116.35,30004.27,1440.0,0.0,0.0,2520.0,1660.0,358.57
2004-10-31,986.43,371.86,283.14,0.01,367.71,115.93,23178.57,1115.71,0.0,0.0,2207.14,1468.57,327.71
2004-11-07,835.0,312.86,253.43,0.01,174.0,115.5,20535.05,992.14,0.0,0.0,1948.57,1297.14,299.71
2004-11-14,827.0,308.29,335.86,0.01,159.0,114.97,22299.56,1080.0,0.0,0.0,2040.0,1324.29,304.14
2004-11-21,754.0,322.0,320.14,0.01,158.43,114.4,17438.05,850.86,0.0,0.0,1871.43,1255.71,293.0
2004-11-28,660.43,279.57,267.0,0.01,172.0,114.11,16081.81,785.43,0.0,0.0,1692.86,1080.0,264.57
2004-12-05,672.29,317.43,287.14,0.01,152.29,113.79,15835.85,776.29,0.0,0.0,1745.71,1151.43,276.14
2004-12-12,559.0,239.57,234.71,0.01,145.57,113.29,16269.08,796.86,0.0,0.0,1604.29,996.57,251.14
2004-12-19,509.86,218.86,224.86,0.01,137.0,112.55,14609.96,737.71,0.0,0.0,1532.86,1023.0,255.86
2004-12-26,466.14,204.0,210.86,0.01,137.0,111.99,13071.52,648.43,0.0,0.0,1432.86,876.43,231.71
2005-01-02,438.14,200.57,223.86,0.01,113.86,111.3,16171.64,688.86,0.0,0.0,1448.57,928.43,237.29
2005-01-09,425.86,207.71,193.43,0.0,56.0,110.64,19006.66,618.57,0.0,0.0,1328.57,815.14,210.86
2005-01-16,457.29,289.0,248.86,0.0,464.86,110.09,19006.66,568.29,0.0,0.0,1420.0,917.14,227.86
2005-01-23,416.86,244.57,292.57,0.0,863.19,109.62,19006.66,726.43,0.0,0.0,1475.71,904.0,225.57
2005-01-30,380.57,214.0,305.0,0.0,1127.86,108.27,19006.66,882.14,0.0,0.0,1661.43,1104.29,259.0
2005-02-06,325.29,187.71,231.14,0.0,1149.52,106.67,19006.66,703.0,0.0,0.0,1435.71,935.43,230.86
2005-02-13,319.0,182.29,195.57,0.0,1155.71,105.76,19006.66,609.29,0.0,0.0,1241.43,799.57,208.0
2005-02-20,272.29,186.14,258.14,0.0,1144.33,104.55,19006.66,694.57,0.0,0.0,1541.43,904.29,225.71
2005-02-27,233.43,157.86,191.0,0.0,1141.76,103.25,19006.66,636.29,0.0,0.0,1334.29,819.43,211.57
2005-03-06,232.29,156.43,162.14,0.01,885.48,102.12,19006.66,477.43,0.0,0.0,1164.29,649.29,181.71
2005-03-13,244.57,167.0,217.14,0.01,553.71,101.29,19006.66,659.0,0.0,0.0,1228.14,687.43,188.43
2005-03-20,215.14,155.43,219.43,0.01,268.14,99.4,19006.66,663.0,0.0,0.0,1515.71,975.71,237.57
2005-03-27,417.43,467.29,299.57,0.01,293.0,98.08,19006.66,872.43,0.0,0.0,1688.57,1012.0,243.0
2005-04-03,450.71,328.86,278.14,0.01,262.14,96.21,19006.66,963.43,0.0,0.0,2088.57,1405.71,304.29
2005-04-10,459.14,306.57,188.86,0.01,245.0,94.68,19006.66,819.57,0.0,0.0,1554.29,954.29,234.29
2005-04-17,224.29,221.0,177.57,0.01,260.0,92.71,19006.66,749.29,0.0,0.0,1460.0,876.29,221.0
2005-04-24,312.86,236.43,210.71,0.01,190.86,90.83,19006.66,778.14,0.0,0.0,1554.29,926.57,229.43
2005-05-01,273.43,298.0,341.86,0.01,165.86,88.98,17319.52,656.43,0.0,0.0,1674.29,1012.0,244.0
2005-05-08,185.71,174.14,217.14,0.01,233.0,86.91,10191.74,669.29,0.0,0.0,1461.43,920.0,228.43
2005-05-15,348.43,296.43,241.14,0.01,249.29,84.8,13125.87,883.71,0.0,0.0,1717.14,1070.57,252.86
2005-05-22,167.14,158.57,185.29,0.01,292.29,81.12,11070.8,779.57,0.0,0.0,1412.86,856.57,216.71
2005-05-29,184.86,157.14,288.29,0.01,393.0,78.24,5602.25,414.14,0.0,0.0,1368.57,874.86,220.86
2005-06-05,553.29,407.29,899.71,0.01,803.57,78.81,2901.64,221.29,0.0,0.0,1755.71,1100.57,256.0
2005-06-12,786.14,417.71,1487.14,0.01,892.86,81.11,7148.95,505.57,0.0,0.0,2704.29,1862.86,369.0
2005-06-19,2429.0,812.43,2111.86,0.01,945.0,83.43,25524.29,1757.43,0.0,0.0,3965.71,2638.57,457.57
2005-06-26,2628.57,739.86,1857.14,0.01,984.0,86.21,30087.94,1906.43,0.0,0.0,4841.43,3452.86,554.71
2005-07-03,3125.0,844.0,1414.29,0.01,880.0,89.98,34299.45,2203.14,0.0,0.0,4641.43,3017.14,509.57
2005-07-10,3935.71,839.29,1600.0,0.01,748.14,94.93,36642.94,2242.14,1031.43,0.0,5868.57,3908.57,601.86
2005-07-17,4234.29,1277.86,1940.0,0.01,425.0,94.29,37645.8,2367.86,2280.0,0.0,7041.43,5201.43,714.86
2005-07-24,4145.71,1021.57,1501.43,0.01,243.86,93.13,36196.18,2298.57,2099.71,0.0,5865.71,4830.0,685.71
2005-07-31,2909.29,909.71,922.0,0.01,104.86,91.94,35000.46,2222.86,768.57,0.0,5137.14,4187.14,622.86
2005-08-07,2935.71,1642.86,1218.86,0.01,86.0,92.89,36065.39,2234.29,110.0,0.0,5351.43,3720.0,582.0
2005-08-14,6965.0,2060.0,1527.14,0.01,76.86,95.82,38493.2,2427.14,4372.57,0.0,9050.0,6422.86,792.71
2005-08-21,4886.43,1524.29,1245.71,0.01,68.57,98.52,40078.74,2322.43,415.71,0.0,6047.14,5100.0,702.57
2005-08-28,6353.57,2255.71,2197.14,0.01,60.0,107.86,45330.25,2343.71,715.0,0.0,7188.57,5154.29,709.43
2005-09-04,5322.86,2087.14,1577.14,0.01,60.0,113.53,43034.91,2162.86,2842.86,0.0,8577.14,6581.43,814.86
2005-09-11,2655.71,1197.14,703.0,0.01,60.0,115.13,43667.77,2122.86,0.0,0.0,4034.29,3138.57,522.14
2005-09-18,2371.43,905.29,525.14,0.01,60.0,116.0,41854.73,2021.43,137.14,0.0,3734.29,2588.57,460.71
2005-09-25,2520.0,2228.57,758.57,0.01,60.0,116.61,41810.74,2013.86,495.71,0.0,5998.57,4027.14,604.43
2005-10-02,3020.29,2242.86,1111.29,0.01,192.86,116.72,42599.37,2060.14,787.43,0.0,6928.57,4581.43,649.71
2005-10-09,1812.57,1036.29,737.71,0.01,370.0,116.83,40373.5,1934.0,0.0,0.0,4628.57,3054.29,513.0
2005-10-16,1233.43,703.14,464.86,0.01,388.0,116.57,26547.21,1276.29,0.0,0.0,3255.71,2058.57,394.14
2005-10-23,1116.43,550.57,299.86,0.01,394.86,116.66,22293.98,1068.57,0.0,0.0,2535.71,1554.29,326.29
2005-10-30,1137.86,527.43,269.29,0.01,400.0,116.6,22996.65,1101.43,0.0,0.0,2370.0,1444.29,310.71
2005-11-06,1861.43,733.14,318.57,0.01,174.0,116.84,36685.53,1755.71,200.0,0.0,3452.86,2137.14,403.71
2005-11-13,1507.14,595.0,371.0,0.01,162.0,116.68,29685.2,1420.71,0.0,0.0,2835.71,1758.57,354.14
